cycle,arm,target_rate,limit_x,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,normal,100,0,46,emailservice,email,47,1,1,1,0
1,normal,100,0,46,frontend,server,74,1,1,1,0
1,normal,100,0,46,paymentservice,payment,50,1,1,1,0
1,normal,100,0,46,productcatalogservice,server,72,1,1,1,0
1,normal,100,0,46,recommendationservice,server,66,1,1,1,0
1,normal,100,0,46,redis-cart,-,,1,1,1,0
1,normal,100,0,46,shippingservice,server,29,1,1,1,0
1,normal,100,0,61,adservice,server,35,1,1,1,0
1,normal,100,0,61,cartservice,server,78,1,1,1,0
1,normal,100,0,61,checkoutservice,checkout,28,1,1,1,0
1,normal,100,0,61,currencyservice,server,48,1,1,1,0
1,normal,100,0,61,emailservice,email,47,1,1,1,0
1,normal,100,0,61,frontend,server,72,1,1,1,0
1,normal,100,0,61,paymentservice,payment,35,1,1,1,0
1,normal,100,0,61,productcatalogservice,server,67,1,1,1,0
1,normal,100,0,61,recommendationservice,server,67,1,1,1,0
1,normal,100,0,61,redis-cart,-,,1,1,1,0
1,normal,100,0,61,shippingservice,server,29,1,1,1,0
1,normal,100,0,76,adservice,server,41,1,1,1,0
1,normal,100,0,76,cartservice,server,75,1,1,1,0
1,normal,100,0,76,checkoutservice,checkout,30,1,1,1,0
1,normal,100,0,76,currencyservice,server,50,1,1,1,0
1,normal,100,0,76,emailservice,email,48,1,1,1,0
1,normal,100,0,76,frontend,server,72,1,1,1,0
1,normal,100,0,76,paymentservice,payment,37,1,1,1,0
1,normal,100,0,76,productcatalogservice,server,68,1,1,1,0
1,normal,100,0,76,recommendationservice,server,69,1,1,1,0
1,normal,100,0,76,redis-cart,-,,1,1,1,0
1,normal,100,0,76,shippingservice,server,30,1,1,1,0
1,normal,100,0,91,adservice,server,41,1,1,1,0
1,normal,100,0,91,cartservice,server,72,1,1,1,0
1,normal,100,0,91,checkoutservice,checkout,28,1,1,1,0
1,normal,100,0,91,currencyservice,server,48,1,1,1,0
1,normal,100,0,91,emailservice,email,48,1,1,1,0
1,normal,100,0,91,frontend,server,72,1,1,1,0
1,normal,100,0,91,paymentservice,payment,33,1,1,1,0
1,normal,100,0,91,productcatalogservice,server,67,1,1,1,0
1,normal,100,0,91,recommendationservice,server,66,1,1,1,0
1,normal,100,0,91,redis-cart,-,,1,1,1,0
1,normal,100,0,91,shippingservice,server,30,1,1,1,0
1,normal,100,0,107,adservice,server,21,1,1,1,0
1,normal,100,0,107,cartservice,server,72,1,1,1,0
1,normal,100,0,107,checkoutservice,checkout,28,1,1,1,0
1,normal,100,0,107,currencyservice,server,49,1,1,1,0
1,normal,100,0,107,emailservice,email,46,1,1,1,0
1,normal,100,0,107,frontend,server,69,1,1,1,0
1,normal,100,0,107,paymentservice,payment,35,1,1,1,0
1,normal,100,0,107,productcatalogservice,server,65,1,1,1,0
1,normal,100,0,107,recommendationservice,server,66,1,1,1,0
1,normal,100,0,107,redis-cart,-,,1,1,1,0
1,normal,100,0,107,shippingservice,server,30,1,1,1,0
1,normal,100,0,122,adservice,server,40,1,1,1,0
1,normal,100,0,122,cartservice,server,72,1,1,1,0
1,normal,100,0,122,checkoutservice,checkout,27,1,1,1,0
1,normal,100,0,122,currencyservice,server,48,1,1,1,0
1,normal,100,0,122,emailservice,email,46,1,1,1,0
1,normal,100,0,122,frontend,server,71,1,1,1,0
1,normal,100,0,122,paymentservice,payment,32,1,1,1,0
1,normal,100,0,122,productcatalogservice,server,65,1,1,1,0
1,normal,100,0,122,recommendationservice,server,66,1,1,1,0
1,normal,100,0,122,redis-cart,-,,1,1,1,0
1,normal,100,0,122,shippingservice,server,29,1,1,1,0
1,normal,100,0,137,adservice,server,18,1,1,1,0
1,normal,100,0,137,cartservice,server,76,1,1,1,0
1,normal,100,0,137,checkoutservice,checkout,28,1,1,1,0
1,normal,100,0,137,currencyservice,server,49,1,1,1,0
1,normal,100,0,137,emailservice,email,46,1,1,1,0
1,normal,100,0,137,frontend,server,75,1,1,1,0
1,normal,100,0,137,paymentservice,payment,32,1,1,1,0
1,normal,100,0,137,productcatalogservice,server,68,1,1,1,0
1,normal,100,0,137,recommendationservice,server,70,1,1,1,0
1,normal,100,0,137,redis-cart,-,,1,1,1,0
1,normal,100,0,137,shippingservice,server,28,1,1,1,0
1,normal,100,0,152,adservice,server,19,1,1,1,0
1,normal,100,0,152,cartservice,server,68,1,1,1,0
1,normal,100,0,152,checkoutservice,checkout,29,1,1,1,0
1,normal,100,0,152,currencyservice,server,49,1,1,1,0
1,normal,100,0,152,emailservice,email,46,1,1,1,0
1,normal,100,0,152,frontend,server,71,1,1,1,0
1,normal,100,0,152,paymentservice,payment,32,1,1,1,0
1,normal,100,0,152,productcatalogservice,server,67,1,1,1,0
1,normal,100,0,152,recommendationservice,server,68,1,1,1,0
1,normal,100,0,152,redis-cart,-,,1,1,1,0
1,normal,100,0,152,shippingservice,server,30,1,1,1,0
1,normal,100,0,167,adservice,server,17,1,1,1,0
1,normal,100,0,167,cartservice,server,72,1,1,1,0
1,normal,100,0,167,checkoutservice,checkout,29,1,1,1,0
1,normal,100,0,167,currencyservice,server,49,1,1,1,0
1,normal,100,0,167,emailservice,email,45,1,1,1,0
1,normal,100,0,167,frontend,server,73,1,1,1,0
1,normal,100,0,167,paymentservice,payment,34,1,1,1,0
1,normal,100,0,167,productcatalogservice,server,65,1,1,1,0
1,normal,100,0,167,recommendationservice,server,69,1,1,1,0
1,normal,100,0,167,redis-cart,-,,1,1,1,0
1,normal,100,0,167,shippingservice,server,29,1,1,1,0
1,normal,100,0,183,adservice,server,15,1,1,1,0
1,normal,100,0,183,cartservice,server,73,1,1,1,0
1,normal,100,0,183,checkoutservice,checkout,28,1,1,1,0
1,normal,100,0,183,currencyservice,server,48,1,1,1,0
1,normal,100,0,183,emailservice,email,49,1,1,1,0
1,normal,100,0,183,frontend,server,73,1,1,1,0
1,normal,100,0,183,paymentservice,payment,35,1,1,1,0
1,normal,100,0,183,productcatalogservice,server,68,1,1,1,0
1,normal,100,0,183,recommendationservice,server,66,1,1,1,0
1,normal,100,0,183,redis-cart,-,,1,1,1,0
1,normal,100,0,183,shippingservice,server,30,1,1,1,0
1,normal,100,0,198,adservice,server,15,1,1,1,0
1,normal,100,0,198,cartservice,server,73,1,1,1,0
1,normal,100,0,198,checkoutservice,checkout,27,1,1,1,0
1,normal,100,0,198,currencyservice,server,50,1,1,1,0
1,normal,100,0,198,emailservice,email,47,1,1,1,0
1,normal,100,0,198,frontend,server,72,1,1,1,0
1,normal,100,0,198,paymentservice,payment,33,1,1,1,0
1,normal,100,0,198,productcatalogservice,server,68,1,1,1,0
1,normal,100,0,198,recommendationservice,server,68,1,1,1,0
1,normal,100,0,198,redis-cart,-,,1,1,1,0
1,normal,100,0,198,shippingservice,server,29,1,1,1,0
1,normal,100,0,213,adservice,server,15,1,1,1,0
1,normal,100,0,213,cartservice,server,77,1,1,1,0
1,normal,100,0,213,checkoutservice,checkout,31,1,1,1,0
1,normal,100,0,213,currencyservice,server,49,1,1,1,0
1,normal,100,0,213,emailservice,email,48,1,1,1,0
1,normal,100,0,213,frontend,server,72,1,1,1,0
1,normal,100,0,213,paymentservice,payment,33,1,1,1,0
1,normal,100,0,213,productcatalogservice,server,70,1,1,1,0
1,normal,100,0,213,recommendationservice,server,68,1,1,1,0
1,normal,100,0,213,redis-cart,-,,1,1,1,0
1,normal,100,0,213,shippingservice,server,30,1,1,1,0
1,normal,100,0,228,adservice,server,14,1,1,1,0
1,normal,100,0,228,cartservice,server,78,1,2,1,0
1,normal,100,0,228,checkoutservice,checkout,28,1,1,1,0
1,normal,100,0,228,currencyservice,server,50,1,1,1,0
1,normal,100,0,228,emailservice,email,46,1,1,1,0
1,normal,100,0,228,frontend,server,74,1,1,1,0
1,normal,100,0,228,paymentservice,payment,34,1,1,1,0
1,normal,100,0,228,productcatalogservice,server,67,1,1,1,0
1,normal,100,0,228,recommendationservice,server,70,1,1,1,0
1,normal,100,0,228,redis-cart,-,,1,1,1,0
1,normal,100,0,228,shippingservice,server,30,1,1,1,0
1,normal,100,0,243,adservice,server,15,1,1,1,0
1,normal,100,0,243,cartservice,server,78,2,2,1,0
1,normal,100,0,243,checkoutservice,checkout,28,1,1,1,0
1,normal,100,0,243,currencyservice,server,48,1,1,1,0
1,normal,100,0,243,emailservice,email,48,1,1,1,0
1,normal,100,0,243,frontend,server,71,1,1,1,0
1,normal,100,0,243,paymentservice,payment,34,1,1,1,0
1,normal,100,0,243,productcatalogservice,server,67,1,1,1,0
1,normal,100,0,243,recommendationservice,server,64,1,1,1,0
1,normal,100,0,243,redis-cart,-,,1,1,1,0
1,normal,100,0,243,shippingservice,server,30,1,1,1,0
1,normal,100,0,259,adservice,server,14,1,1,1,0
1,normal,100,0,259,cartservice,server,67,2,2,2,0
1,normal,100,0,259,checkoutservice,checkout,29,1,1,1,0
1,normal,100,0,259,currencyservice,server,49,1,1,1,0
1,normal,100,0,259,emailservice,email,46,1,1,1,0
1,normal,100,0,259,frontend,server,72,1,1,1,0
1,normal,100,0,259,paymentservice,payment,33,1,1,1,0
1,normal,100,0,259,productcatalogservice,server,67,1,1,1,0
1,normal,100,0,259,recommendationservice,server,54,1,1,1,0
1,normal,100,0,259,redis-cart,-,,1,1,1,0
1,normal,100,0,259,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,0,adservice,-,,1,0,1,0
1,frontrecocatalog,100,0,0,cartservice,-,,1,0,1,0
1,frontrecocatalog,100,0,0,checkoutservice,checkout,0,1,1,1,0
1,frontrecocatalog,100,0,0,currencyservice,server,0,1,1,1,0
1,frontrecocatalog,100,0,0,emailservice,email,1,1,1,1,0
1,frontrecocatalog,100,0,0,frontend,-,,,0,1,0
1,frontrecocatalog,100,0,0,paymentservice,-,,,0,1,0
1,frontrecocatalog,100,0,0,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,0,shippingservice,-,,,0,1,0
1,frontrecocatalog,100,0,15,adservice,server,4,1,1,1,0
1,frontrecocatalog,100,0,15,cartservice,server,9,1,1,1,0
1,frontrecocatalog,100,0,15,checkoutservice,checkout,13,1,1,1,0
1,frontrecocatalog,100,0,15,currencyservice,server,0,1,1,1,0
1,frontrecocatalog,100,0,15,emailservice,email,3,1,1,1,0
1,frontrecocatalog,100,0,15,frontend,productcatalog,31,1,1,1,0
1,frontrecocatalog,100,0,15,frontend,recommendation,7,1,1,1,0
1,frontrecocatalog,100,0,15,frontend,server,0,1,1,1,0
1,frontrecocatalog,100,0,15,paymentservice,payment,3,1,1,1,0
1,frontrecocatalog,100,0,15,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,15,shippingservice,server,0,1,1,1,0
1,frontrecocatalog,100,0,30,adservice,server,116,1,1,1,0
1,frontrecocatalog,100,0,30,cartservice,server,140,1,1,1,0
1,frontrecocatalog,100,0,30,checkoutservice,checkout,33,1,1,1,0
1,frontrecocatalog,100,0,30,currencyservice,server,56,1,1,1,0
1,frontrecocatalog,100,0,30,emailservice,email,57,1,1,1,0
1,frontrecocatalog,100,0,30,frontend,productcatalog,69,1,1,1,0
1,frontrecocatalog,100,0,30,frontend,recommendation,79,1,1,1,0
1,frontrecocatalog,100,0,30,frontend,server,64,1,1,1,0
1,frontrecocatalog,100,0,30,paymentservice,payment,59,1,1,1,0
1,frontrecocatalog,100,0,30,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,30,shippingservice,server,0,1,1,1,0
1,frontrecocatalog,100,0,46,adservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,46,cartservice,server,76,1,1,1,0
1,frontrecocatalog,100,0,46,checkoutservice,checkout,29,1,1,1,0
1,frontrecocatalog,100,0,46,currencyservice,server,48,1,1,1,0
1,frontrecocatalog,100,0,46,emailservice,email,51,1,1,1,0
1,frontrecocatalog,100,0,46,frontend,productcatalog,69,1,1,1,0
1,frontrecocatalog,100,0,46,frontend,recommendation,64,1,1,1,0
1,frontrecocatalog,100,0,46,frontend,server,67,1,1,1,0
1,frontrecocatalog,100,0,46,paymentservice,payment,39,1,1,1,0
1,frontrecocatalog,100,0,46,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,46,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,61,adservice,server,36,1,1,1,0
1,frontrecocatalog,100,0,61,cartservice,server,75,1,1,1,0
1,frontrecocatalog,100,0,61,checkoutservice,checkout,29,1,1,1,0
1,frontrecocatalog,100,0,61,currencyservice,server,50,1,1,1,0
1,frontrecocatalog,100,0,61,emailservice,email,47,1,1,1,0
1,frontrecocatalog,100,0,61,frontend,productcatalog,61,1,1,1,0
1,frontrecocatalog,100,0,61,frontend,recommendation,66,1,1,1,0
1,frontrecocatalog,100,0,61,frontend,server,71,1,1,1,0
1,frontrecocatalog,100,0,61,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,61,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,61,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,76,adservice,server,35,1,1,1,0
1,frontrecocatalog,100,0,76,cartservice,server,73,1,1,1,0
1,frontrecocatalog,100,0,76,checkoutservice,checkout,29,1,1,1,0
1,frontrecocatalog,100,0,76,currencyservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,76,emailservice,email,46,1,1,1,0
1,frontrecocatalog,100,0,76,frontend,productcatalog,60,1,1,1,0
1,frontrecocatalog,100,0,76,frontend,recommendation,64,1,1,1,0
1,frontrecocatalog,100,0,76,frontend,server,67,1,1,1,0
1,frontrecocatalog,100,0,76,paymentservice,payment,35,1,1,1,0
1,frontrecocatalog,100,0,76,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,76,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,91,adservice,server,27,1,1,1,0
1,frontrecocatalog,100,0,91,cartservice,server,73,1,1,1,0
1,frontrecocatalog,100,0,91,checkoutservice,checkout,29,1,1,1,0
1,frontrecocatalog,100,0,91,currencyservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,91,emailservice,email,47,1,1,1,0
1,frontrecocatalog,100,0,91,frontend,productcatalog,59,1,1,1,0
1,frontrecocatalog,100,0,91,frontend,recommendation,64,1,1,1,0
1,frontrecocatalog,100,0,91,frontend,server,68,1,1,1,0
1,frontrecocatalog,100,0,91,paymentservice,payment,35,1,1,1,0
1,frontrecocatalog,100,0,91,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,91,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,106,adservice,server,20,1,1,1,0
1,frontrecocatalog,100,0,106,cartservice,server,71,1,1,1,0
1,frontrecocatalog,100,0,106,checkoutservice,checkout,28,1,1,1,0
1,frontrecocatalog,100,0,106,currencyservice,server,48,1,1,1,0
1,frontrecocatalog,100,0,106,emailservice,email,46,1,1,1,0
1,frontrecocatalog,100,0,106,frontend,productcatalog,60,1,1,1,0
1,frontrecocatalog,100,0,106,frontend,recommendation,64,1,1,1,0
1,frontrecocatalog,100,0,106,frontend,server,67,1,1,1,0
1,frontrecocatalog,100,0,106,paymentservice,payment,35,1,1,1,0
1,frontrecocatalog,100,0,106,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,106,shippingservice,server,29,1,1,1,0
1,frontrecocatalog,100,0,122,adservice,server,20,1,1,1,0
1,frontrecocatalog,100,0,122,cartservice,server,71,1,1,1,0
1,frontrecocatalog,100,0,122,checkoutservice,checkout,28,1,1,1,0
1,frontrecocatalog,100,0,122,currencyservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,122,emailservice,email,47,1,1,1,0
1,frontrecocatalog,100,0,122,frontend,productcatalog,61,1,1,1,0
1,frontrecocatalog,100,0,122,frontend,recommendation,64,1,1,1,0
1,frontrecocatalog,100,0,122,frontend,server,65,1,1,1,0
1,frontrecocatalog,100,0,122,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,122,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,122,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,137,adservice,server,18,1,1,1,0
1,frontrecocatalog,100,0,137,cartservice,server,81,1,1,1,0
1,frontrecocatalog,100,0,137,checkoutservice,checkout,29,1,1,1,0
1,frontrecocatalog,100,0,137,currencyservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,137,emailservice,email,46,1,1,1,0
1,frontrecocatalog,100,0,137,frontend,productcatalog,59,1,1,1,0
1,frontrecocatalog,100,0,137,frontend,recommendation,62,1,1,1,0
1,frontrecocatalog,100,0,137,frontend,server,70,1,1,1,0
1,frontrecocatalog,100,0,137,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,137,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,137,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,152,adservice,server,19,1,1,1,0
1,frontrecocatalog,100,0,152,cartservice,server,77,1,2,1,0
1,frontrecocatalog,100,0,152,checkoutservice,checkout,30,1,1,1,0
1,frontrecocatalog,100,0,152,currencyservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,152,emailservice,email,47,1,1,1,0
1,frontrecocatalog,100,0,152,frontend,productcatalog,62,1,1,1,0
1,frontrecocatalog,100,0,152,frontend,recommendation,62,1,1,1,0
1,frontrecocatalog,100,0,152,frontend,server,72,1,1,1,0
1,frontrecocatalog,100,0,152,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,152,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,152,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,167,adservice,server,17,1,1,1,0
1,frontrecocatalog,100,0,167,cartservice,server,75,2,2,1,0
1,frontrecocatalog,100,0,167,checkoutservice,checkout,29,1,1,1,0
1,frontrecocatalog,100,0,167,currencyservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,167,emailservice,email,46,1,1,1,0
1,frontrecocatalog,100,0,167,frontend,productcatalog,61,1,1,1,0
1,frontrecocatalog,100,0,167,frontend,recommendation,67,1,1,1,0
1,frontrecocatalog,100,0,167,frontend,server,68,1,1,1,0
1,frontrecocatalog,100,0,167,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,167,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,167,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,182,adservice,server,15,1,1,1,0
1,frontrecocatalog,100,0,182,cartservice,server,74,2,2,2,0
1,frontrecocatalog,100,0,182,checkoutservice,checkout,29,1,1,1,0
1,frontrecocatalog,100,0,182,currencyservice,server,48,1,1,1,0
1,frontrecocatalog,100,0,182,emailservice,email,44,1,1,1,0
1,frontrecocatalog,100,0,182,frontend,productcatalog,63,1,1,1,0
1,frontrecocatalog,100,0,182,frontend,recommendation,67,1,1,1,0
1,frontrecocatalog,100,0,182,frontend,server,71,1,1,1,0
1,frontrecocatalog,100,0,182,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,182,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,182,shippingservice,server,29,1,1,1,0
1,frontrecocatalog,100,0,198,adservice,server,13,1,1,1,0
1,frontrecocatalog,100,0,198,cartservice,server,85,2,2,2,0
1,frontrecocatalog,100,0,198,checkoutservice,checkout,27,1,1,1,0
1,frontrecocatalog,100,0,198,currencyservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,198,emailservice,email,49,1,1,1,0
1,frontrecocatalog,100,0,198,frontend,productcatalog,59,1,1,1,0
1,frontrecocatalog,100,0,198,frontend,recommendation,65,1,1,1,0
1,frontrecocatalog,100,0,198,frontend,server,68,1,1,1,0
1,frontrecocatalog,100,0,198,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,198,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,198,shippingservice,server,31,1,1,1,0
1,frontrecocatalog,100,0,213,adservice,server,17,1,1,1,0
1,frontrecocatalog,100,0,213,cartservice,server,38,2,2,2,0
1,frontrecocatalog,100,0,213,checkoutservice,checkout,27,1,1,1,0
1,frontrecocatalog,100,0,213,currencyservice,server,49,1,1,1,0
1,frontrecocatalog,100,0,213,emailservice,email,46,1,1,1,0
1,frontrecocatalog,100,0,213,frontend,productcatalog,63,1,1,1,0
1,frontrecocatalog,100,0,213,frontend,recommendation,69,1,1,1,0
1,frontrecocatalog,100,0,213,frontend,server,73,1,1,1,0
1,frontrecocatalog,100,0,213,paymentservice,payment,32,1,1,1,0
1,frontrecocatalog,100,0,213,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,213,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,228,adservice,server,13,1,1,1,0
1,frontrecocatalog,100,0,228,cartservice,server,37,2,2,2,0
1,frontrecocatalog,100,0,228,checkoutservice,checkout,30,1,1,1,0
1,frontrecocatalog,100,0,228,currencyservice,server,48,1,1,1,0
1,frontrecocatalog,100,0,228,emailservice,email,45,1,1,1,0
1,frontrecocatalog,100,0,228,frontend,productcatalog,59,1,1,1,0
1,frontrecocatalog,100,0,228,frontend,recommendation,63,1,1,1,0
1,frontrecocatalog,100,0,228,frontend,server,66,1,1,1,0
1,frontrecocatalog,100,0,228,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,228,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,228,shippingservice,server,29,1,1,1,0
1,frontrecocatalog,100,0,243,adservice,server,13,1,1,1,0
1,frontrecocatalog,100,0,243,cartservice,server,37,2,2,2,0
1,frontrecocatalog,100,0,243,checkoutservice,checkout,29,1,1,1,0
1,frontrecocatalog,100,0,243,currencyservice,server,48,1,1,1,0
1,frontrecocatalog,100,0,243,emailservice,email,46,1,1,1,0
1,frontrecocatalog,100,0,243,frontend,productcatalog,62,1,1,1,0
1,frontrecocatalog,100,0,243,frontend,recommendation,66,1,1,1,0
1,frontrecocatalog,100,0,243,frontend,server,66,1,1,1,0
1,frontrecocatalog,100,0,243,paymentservice,payment,34,1,1,1,0
1,frontrecocatalog,100,0,243,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,243,shippingservice,server,30,1,1,1,0
1,frontrecocatalog,100,0,258,adservice,server,6,1,1,1,0
1,frontrecocatalog,100,0,258,cartservice,server,32,2,2,2,0
1,frontrecocatalog,100,0,258,checkoutservice,checkout,27,1,1,1,0
1,frontrecocatalog,100,0,258,currencyservice,server,48,1,1,1,0
1,frontrecocatalog,100,0,258,emailservice,email,39,1,1,1,0
1,frontrecocatalog,100,0,258,frontend,productcatalog,57,1,1,1,0
1,frontrecocatalog,100,0,258,frontend,recommendation,40,1,1,1,0
1,frontrecocatalog,100,0,258,frontend,server,49,1,1,1,0
1,frontrecocatalog,100,0,258,paymentservice,payment,20,1,1,1,0
1,frontrecocatalog,100,0,258,redis-cart,-,,1,1,1,0
1,frontrecocatalog,100,0,258,shippingservice,server,30,1,1,1,0
1,normal,100,0,1,adservice,-,,1,0,1,0
1,normal,100,0,1,cartservice,-,,1,0,1,0
1,normal,100,0,1,checkoutservice,checkout,0,1,1,1,0
1,normal,100,0,1,currencyservice,server,0,1,1,1,0
1,normal,100,0,1,emailservice,email,1,1,1,1,0
1,normal,100,0,1,frontend,server,0,1,1,1,0
1,normal,100,0,1,paymentservice,payment,0,1,1,1,0
1,normal,100,0,1,productcatalogservice,-,,,0,1,0
1,normal,100,0,1,recommendationservice,-,,,0,1,0
1,normal,100,0,1,redis-cart,-,,1,1,1,0
1,normal,100,0,1,shippingservice,-,,,0,1,0
1,normal,100,0,16,adservice,server,1,1,1,1,0
1,normal,100,0,16,cartservice,server,46,1,1,1,0
1,normal,100,0,16,checkoutservice,checkout,0,1,1,1,0
1,normal,100,0,16,currencyservice,server,19,1,1,1,0
1,normal,100,0,16,emailservice,email,15,1,1,1,0
1,normal,100,0,16,frontend,server,7,1,1,1,0
1,normal,100,0,16,paymentservice,payment,0,1,1,1,0
1,normal,100,0,16,productcatalogservice,server,0,1,1,1,0
1,normal,100,0,16,recommendationservice,server,0,1,1,1,0
1,normal,100,0,16,redis-cart,-,,1,1,1,0
1,normal,100,0,16,shippingservice,server,0,1,1,1,0
1,normal,100,0,31,adservice,server,150,1,1,1,0
1,normal,100,0,31,cartservice,server,113,1,1,1,0
1,normal,100,0,31,checkoutservice,checkout,29,1,1,1,0
1,normal,100,0,31,currencyservice,server,68,1,1,1,0
1,normal,100,0,31,emailservice,email,52,1,1,1,0
1,normal,100,0,31,frontend,server,142,1,1,1,0
1,normal,100,0,31,paymentservice,payment,45,1,1,1,0
1,normal,100,0,31,productcatalogservice,server,102,1,1,1,0
1,normal,100,0,31,recommendationservice,server,143,1,1,1,0
1,normal,100,0,31,redis-cart,-,,1,1,1,0
1,normal,100,0,31,shippingservice,server,10,1,1,1,0
1,normal,100,0,46,adservice,server,160,1,3,1,0
1,normal,100,0,46,cartservice,server,62,1,1,1,0
1,normal,100,0,46,checkoutservice,checkout,21,1,1,1,0
1,normal,100,0,46,currencyservice,server,51,1,1,1,0
1,normal,100,0,46,emailservice,email,32,1,1,1,0
1,normal,100,0,46,frontend,server,144,1,3,1,2
1,normal,100,0,46,paymentservice,payment,16,1,1,1,0
1,normal,100,0,46,productcatalogservice,server,115,1,2,1,1
1,normal,100,0,46,recommendationservice,server,142,1,3,1,2
1,normal,100,0,46,redis-cart,-,,1,1,1,0
1,normal,100,0,46,shippingservice,server,20,1,1,1,0
