cycle,arm,target_rate,limit_x,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,normal,150,0,244,productcatalogservice,server,47,2,2,2,0
1,normal,150,0,244,recommendationservice,server,50,2,2,2,0
1,normal,150,0,244,redis-cart,-,,1,1,1,0
1,normal,150,0,244,shippingservice,server,43,1,1,1,0
1,normal,150,0,259,adservice,server,18,1,1,1,0
1,normal,150,0,259,cartservice,server,50,2,2,2,0
1,normal,150,0,259,checkoutservice,checkout,41,1,1,1,0
1,normal,150,0,259,currencyservice,server,68,1,1,1,0
1,normal,150,0,259,emailservice,email,69,1,1,1,0
1,normal,150,0,259,frontend,server,53,2,2,2,0
1,normal,150,0,259,paymentservice,payment,52,1,1,1,0
1,normal,150,0,259,productcatalogservice,server,51,2,2,2,0
1,normal,150,0,259,recommendationservice,server,49,2,2,2,0
1,normal,150,0,259,redis-cart,-,,1,1,1,0
1,normal,150,0,259,shippingservice,server,44,1,1,1,0
1,normal,150,0,274,adservice,server,20,1,1,1,0
1,normal,150,0,274,cartservice,server,59,2,2,2,0
1,normal,150,0,274,checkoutservice,checkout,46,1,1,1,0
1,normal,150,0,274,currencyservice,server,68,1,1,1,0
1,normal,150,0,274,emailservice,email,71,1,1,1,0
1,normal,150,0,274,frontend,server,53,2,2,2,0
1,normal,150,0,274,paymentservice,payment,47,1,1,1,0
1,normal,150,0,274,productcatalogservice,server,49,2,2,2,0
1,normal,150,0,274,recommendationservice,server,53,2,2,2,0
1,normal,150,0,274,redis-cart,-,,1,1,1,0
1,normal,150,0,274,shippingservice,server,45,1,1,1,0
1,normal,150,0,290,adservice,server,20,1,1,1,0
1,normal,150,0,290,cartservice,server,57,2,2,2,0
1,normal,150,0,290,checkoutservice,checkout,43,1,1,1,0
1,normal,150,0,290,currencyservice,server,68,1,1,1,0
1,normal,150,0,290,emailservice,email,68,1,1,1,0
1,normal,150,0,290,frontend,server,52,2,2,2,0
1,normal,150,0,290,paymentservice,payment,51,1,1,1,0
1,normal,150,0,290,productcatalogservice,server,49,2,2,2,0
1,normal,150,0,290,recommendationservice,server,52,2,2,2,0
1,normal,150,0,290,redis-cart,-,,1,1,1,0
1,normal,150,0,290,shippingservice,server,45,1,1,1,0
1,normal,150,0,305,adservice,server,21,1,1,1,0
1,normal,150,0,305,cartservice,server,49,2,2,2,0
1,normal,150,0,305,checkoutservice,checkout,42,1,1,1,0
1,normal,150,0,305,currencyservice,server,70,1,1,1,0
1,normal,150,0,305,emailservice,email,63,1,1,1,0
1,normal,150,0,305,frontend,server,58,2,2,2,0
1,normal,150,0,305,paymentservice,payment,40,1,1,1,0
1,normal,150,0,305,productcatalogservice,server,49,2,2,2,0
1,normal,150,0,305,recommendationservice,server,58,2,2,2,0
1,normal,150,0,305,redis-cart,-,,1,1,1,0
1,normal,150,0,305,shippingservice,server,43,1,1,1,0
1,normal,150,0,320,adservice,server,25,1,1,1,0
1,normal,150,0,320,cartservice,server,41,2,2,2,0
1,normal,150,0,320,checkoutservice,checkout,42,1,1,1,0
1,normal,150,0,320,currencyservice,server,63,1,1,1,0
1,normal,150,0,320,emailservice,email,75,1,1,1,0
1,normal,150,0,320,frontend,server,58,2,2,2,0
1,normal,150,0,320,paymentservice,payment,25,1,1,1,0
1,normal,150,0,320,productcatalogservice,server,52,2,2,2,0
1,normal,150,0,320,recommendationservice,server,56,2,2,2,0
1,normal,150,0,320,redis-cart,-,,1,1,1,0
1,normal,150,0,320,shippingservice,server,38,1,1,1,0
1,normal,150,0,335,adservice,server,22,1,1,1,0
1,normal,150,0,335,cartservice,server,42,2,2,2,0
1,normal,150,0,335,checkoutservice,checkout,42,1,1,1,0
1,normal,150,0,335,currencyservice,server,67,1,1,1,0
1,normal,150,0,335,emailservice,email,66,1,1,1,0
1,normal,150,0,335,frontend,server,56,2,2,2,0
1,normal,150,0,335,paymentservice,payment,44,1,1,1,0
1,normal,150,0,335,productcatalogservice,server,50,2,2,2,0
1,normal,150,0,335,recommendationservice,server,55,2,2,2,0
1,normal,150,0,335,redis-cart,-,,1,1,1,0
1,normal,150,0,335,shippingservice,server,38,1,1,1,0
1,normal,150,0,350,adservice,server,19,1,1,1,0
1,normal,150,0,350,cartservice,server,55,2,2,2,0
1,normal,150,0,350,checkoutservice,checkout,44,1,1,1,0
1,normal,150,0,350,currencyservice,server,66,1,1,1,0
1,normal,150,0,350,emailservice,email,68,1,1,1,0
1,normal,150,0,350,frontend,server,56,2,2,2,0
1,normal,150,0,350,paymentservice,payment,44,1,1,1,0
1,normal,150,0,350,productcatalogservice,server,50,2,2,2,0
1,normal,150,0,350,recommendationservice,server,47,2,2,2,0
1,normal,150,0,350,redis-cart,-,,1,1,1,0
1,normal,150,0,350,shippingservice,server,44,1,1,1,0
1,normal,150,0,366,adservice,server,25,1,1,1,0
1,normal,150,0,366,cartservice,server,50,2,2,2,0
1,normal,150,0,366,checkoutservice,checkout,42,1,1,1,0
1,normal,150,0,366,currencyservice,server,69,1,1,1,0
1,normal,150,0,366,emailservice,email,68,1,1,1,0
1,normal,150,0,366,frontend,server,59,2,2,2,0
1,normal,150,0,366,paymentservice,payment,44,1,1,1,0
1,normal,150,0,366,productcatalogservice,server,50,2,2,2,0
1,normal,150,0,366,recommendationservice,server,60,2,2,2,0
1,normal,150,0,366,redis-cart,-,,1,1,1,0
1,normal,150,0,366,shippingservice,server,41,1,1,1,0
1,normal,150,0,381,adservice,server,23,1,1,1,0
1,normal,150,0,381,cartservice,server,51,2,2,2,0
1,normal,150,0,381,checkoutservice,checkout,44,1,1,1,0
1,normal,150,0,381,currencyservice,server,67,1,1,1,0
1,normal,150,0,381,emailservice,email,66,1,1,1,0
1,normal,150,0,381,frontend,server,52,2,2,2,0
1,normal,150,0,381,paymentservice,payment,40,1,1,1,0
1,normal,150,0,381,productcatalogservice,server,50,2,2,2,0
1,normal,150,0,381,recommendationservice,server,55,2,2,2,0
1,normal,150,0,381,redis-cart,-,,1,1,1,0
1,normal,150,0,381,shippingservice,server,41,1,1,1,0
1,normal,150,0,396,adservice,server,19,1,1,1,0
1,normal,150,0,396,cartservice,server,51,2,2,2,0
1,normal,150,0,396,checkoutservice,checkout,42,1,1,1,0
1,normal,150,0,396,currencyservice,server,67,1,1,1,0
1,normal,150,0,396,emailservice,email,70,1,1,1,0
1,normal,150,0,396,frontend,server,61,2,2,2,0
1,normal,150,0,396,paymentservice,payment,39,1,1,1,0
1,normal,150,0,396,productcatalogservice,server,49,2,2,2,0
1,normal,150,0,396,recommendationservice,server,55,2,2,2,0
1,normal,150,0,396,redis-cart,-,,1,1,1,0
1,normal,150,0,396,shippingservice,server,43,1,1,1,0
1,normal,150,0,411,adservice,server,25,1,1,1,0
1,normal,150,0,411,cartservice,server,54,2,2,2,0
1,normal,150,0,411,checkoutservice,checkout,45,1,1,1,0
1,normal,150,0,411,currencyservice,server,65,1,1,1,0
1,normal,150,0,411,emailservice,email,65,1,1,1,0
1,normal,150,0,411,frontend,server,54,2,2,2,0
1,normal,150,0,411,paymentservice,payment,39,1,1,1,0
1,normal,150,0,411,productcatalogservice,server,53,2,2,2,0
1,normal,150,0,411,recommendationservice,server,57,2,2,2,0
1,normal,150,0,411,redis-cart,-,,1,1,1,0
1,normal,150,0,411,shippingservice,server,39,1,1,1,0
1,normal,150,0,426,adservice,server,20,1,1,1,0
1,normal,150,0,426,cartservice,server,57,2,2,2,0
1,normal,150,0,426,checkoutservice,checkout,42,1,1,1,0
1,normal,150,0,426,currencyservice,server,67,1,1,1,0
1,normal,150,0,426,emailservice,email,71,1,1,1,0
1,normal,150,0,426,frontend,server,58,2,2,2,0
1,normal,150,0,426,paymentservice,payment,49,1,1,1,0
1,normal,150,0,426,productcatalogservice,server,48,2,2,2,0
1,normal,150,0,426,recommendationservice,server,57,2,2,2,0
1,normal,150,0,426,redis-cart,-,,1,1,1,0
1,normal,150,0,426,shippingservice,server,43,1,1,1,0
1,normal,150,0,442,adservice,server,21,1,1,1,0
1,normal,150,0,442,cartservice,server,47,2,2,2,0
1,normal,150,0,442,checkoutservice,checkout,38,1,1,1,0
1,normal,150,0,442,currencyservice,server,66,1,1,1,0
1,normal,150,0,442,emailservice,email,62,1,1,1,0
1,normal,150,0,442,frontend,server,53,2,2,2,0
1,normal,150,0,442,paymentservice,payment,36,1,1,1,0
1,normal,150,0,442,productcatalogservice,server,48,2,2,2,0
1,normal,150,0,442,recommendationservice,server,52,2,2,2,0
1,normal,150,0,442,redis-cart,-,,1,1,1,0
1,normal,150,0,442,shippingservice,server,42,1,1,1,0
1,normal,200,0,0,adservice,server,1,1,1,1,0
1,normal,200,0,0,cartservice,server,18,2,2,2,0
1,normal,200,0,0,checkoutservice,checkout,0,1,1,1,0
1,normal,200,0,0,currencyservice,server,16,1,1,1,0
1,normal,200,0,0,emailservice,email,43,1,1,1,0
1,normal,200,0,0,frontend,server,3,2,2,2,0
1,normal,200,0,0,paymentservice,payment,0,1,1,1,0
1,normal,200,0,0,productcatalogservice,server,0,2,2,2,0
1,normal,200,0,0,recommendationservice,server,0,2,2,2,0
1,normal,200,0,0,redis-cart,-,,1,1,1,0
1,normal,200,0,0,shippingservice,server,3,1,1,1,0
1,normal,200,0,16,adservice,server,1,1,1,1,0
1,normal,200,0,16,cartservice,server,0,2,2,2,0
1,normal,200,0,16,checkoutservice,checkout,0,1,1,1,0
1,normal,200,0,16,currencyservice,server,1,1,1,1,0
1,normal,200,0,16,emailservice,email,1,1,1,1,0
1,normal,200,0,16,frontend,server,0,2,2,2,0
1,normal,200,0,16,paymentservice,payment,0,1,1,1,0
1,normal,200,0,16,productcatalogservice,server,0,2,2,2,0
1,normal,200,0,16,recommendationservice,server,0,2,2,2,0
1,normal,200,0,16,redis-cart,-,,1,1,1,0
1,normal,200,0,16,shippingservice,server,0,1,1,1,0
1,normal,200,0,31,adservice,server,5,1,1,1,0
1,normal,200,0,31,cartservice,server,3,2,2,2,0
1,normal,200,0,31,checkoutservice,checkout,0,1,1,1,0
1,normal,200,0,31,currencyservice,server,0,1,1,1,0
1,normal,200,0,31,emailservice,email,26,1,1,1,0
1,normal,200,0,31,frontend,server,7,2,2,2,0
1,normal,200,0,31,paymentservice,payment,0,1,1,1,0
1,normal,200,0,31,productcatalogservice,server,0,2,2,2,0
1,normal,200,0,31,recommendationservice,server,0,2,2,2,0
1,normal,200,0,31,redis-cart,-,,1,1,1,0
1,normal,200,0,31,shippingservice,server,21,1,1,1,0
1,normal,200,0,46,adservice,server,25,1,1,1,0
1,normal,200,0,46,cartservice,server,63,2,2,2,0
1,normal,200,0,46,checkoutservice,checkout,57,1,1,1,0
1,normal,200,0,46,currencyservice,server,85,1,1,1,0
1,normal,200,0,46,emailservice,email,91,1,1,1,0
1,normal,200,0,46,frontend,server,73,2,2,2,0
1,normal,200,0,46,paymentservice,payment,42,1,1,1,0
1,normal,200,0,46,productcatalogservice,server,33,2,1,1,0
1,normal,200,0,46,recommendationservice,server,50,2,2,2,0
1,normal,200,0,46,redis-cart,-,,1,1,1,0
1,normal,200,0,46,shippingservice,server,56,1,1,1,0
1,normal,200,0,61,adservice,server,29,1,1,1,0
1,normal,200,0,61,cartservice,server,73,2,2,2,0
1,normal,200,0,61,checkoutservice,checkout,58,1,1,1,0
1,normal,200,0,61,currencyservice,server,96,1,2,2,0
1,normal,200,0,61,emailservice,email,91,1,2,2,0
1,normal,200,0,61,frontend,server,84,2,2,2,0
1,normal,200,0,61,paymentservice,payment,63,1,1,1,0
1,normal,200,0,61,productcatalogservice,server,150,1,1,1,0
1,normal,200,0,61,recommendationservice,server,78,2,2,2,0
1,normal,200,0,61,redis-cart,-,,1,1,1,0
1,normal,200,0,61,shippingservice,server,56,1,1,1,0
1,normal,200,0,77,adservice,server,30,1,1,1,0
1,normal,200,0,77,cartservice,server,72,2,2,2,0
1,normal,200,0,77,checkoutservice,checkout,59,1,1,1,0
1,normal,200,0,77,currencyservice,server,96,2,2,2,0
1,normal,200,0,77,emailservice,email,100,2,2,2,0
1,normal,200,0,77,frontend,server,88,2,3,3,0
1,normal,200,0,77,paymentservice,payment,63,1,1,1,0
1,normal,200,0,77,productcatalogservice,server,150,1,3,3,0
1,normal,200,0,77,recommendationservice,server,78,2,3,3,0
1,normal,200,0,77,redis-cart,-,,1,1,1,0
1,normal,200,0,77,shippingservice,server,63,1,1,1,0
1,normal,200,0,92,adservice,server,29,1,1,1,0
1,normal,200,0,92,cartservice,server,73,2,2,2,0
1,normal,200,0,92,checkoutservice,checkout,64,1,1,1,0
1,normal,200,0,92,currencyservice,server,98,2,2,2,0
1,normal,200,0,92,emailservice,email,100,2,2,2,0
1,normal,200,0,92,frontend,server,87,3,3,3,0
1,normal,200,0,92,paymentservice,payment,72,1,1,1,0
1,normal,200,0,92,productcatalogservice,server,148,3,3,3,0
1,normal,200,0,92,recommendationservice,server,79,3,3,3,0
1,normal,200,0,92,redis-cart,-,,1,1,1,0
1,normal,200,0,92,shippingservice,server,64,1,1,1,0
1,normal,200,0,107,adservice,server,27,1,1,1,0
1,normal,200,0,107,cartservice,server,84,2,2,2,0
1,normal,200,0,107,checkoutservice,checkout,60,1,1,1,0
1,normal,200,0,107,currencyservice,server,47,2,2,2,0
1,normal,200,0,107,emailservice,email,51,2,2,2,0
1,normal,200,0,107,frontend,server,77,3,3,3,0
1,normal,200,0,107,paymentservice,payment,69,1,1,1,0
1,normal,200,0,107,productcatalogservice,server,69,3,3,3,0
1,normal,200,0,107,recommendationservice,server,48,3,3,3,0
1,normal,200,0,107,redis-cart,-,,1,1,1,0
1,normal,200,0,107,shippingservice,server,64,1,1,1,0
1,normal,200,0,122,adservice,server,25,1,1,1,0
1,normal,200,0,122,cartservice,server,91,2,3,2,0
1,normal,200,0,122,checkoutservice,checkout,59,1,1,1,0
1,normal,200,0,122,currencyservice,server,48,2,2,2,0
1,normal,200,0,122,emailservice,email,54,2,2,2,0
1,normal,200,0,122,frontend,server,78,3,3,3,0
1,normal,200,0,122,paymentservice,payment,72,1,1,1,0
1,normal,200,0,122,productcatalogservice,server,43,3,3,3,0
1,normal,200,0,122,recommendationservice,server,50,3,3,3,0
1,normal,200,0,122,redis-cart,-,,1,1,1,0
1,normal,200,0,122,shippingservice,server,63,1,1,1,0
1,normal,200,0,138,adservice,server,26,1,1,1,0
1,normal,200,0,138,cartservice,server,78,3,3,3,0
1,normal,200,0,138,checkoutservice,checkout,59,1,1,1,0
1,normal,200,0,138,currencyservice,server,46,2,2,2,0
1,normal,200,0,138,emailservice,email,49,2,2,2,0
1,normal,200,0,138,frontend,server,46,3,3,3,0
1,normal,200,0,138,paymentservice,payment,72,1,1,1,0
1,normal,200,0,138,productcatalogservice,server,42,3,3,3,0
1,normal,200,0,138,recommendationservice,server,45,3,3,3,0
1,normal,200,0,138,redis-cart,-,,1,1,1,0
1,normal,200,0,138,shippingservice,server,58,1,1,1,0
1,normal,200,0,153,adservice,server,28,1,1,1,0
1,normal,200,0,153,cartservice,server,76,3,3,3,0
1,normal,200,0,153,checkoutservice,checkout,60,1,1,1,0
1,normal,200,0,153,currencyservice,server,47,2,2,2,0
1,normal,200,0,153,emailservice,email,50,2,2,2,0
1,normal,200,0,153,frontend,server,48,3,3,3,0
1,normal,200,0,153,paymentservice,payment,70,1,1,1,0
1,normal,200,0,153,productcatalogservice,server,43,3,3,3,0
1,normal,200,0,153,recommendationservice,server,44,3,3,3,0
1,normal,200,0,153,redis-cart,-,,1,1,1,0
1,normal,200,0,153,shippingservice,server,60,1,1,1,0
1,normal,200,0,168,adservice,server,29,1,1,1,0
1,normal,200,0,168,cartservice,server,76,3,3,3,0
1,normal,200,0,168,checkoutservice,checkout,61,1,1,1,0
1,normal,200,0,168,currencyservice,server,46,2,2,2,0
1,normal,200,0,168,emailservice,email,48,2,2,2,0
1,normal,200,0,168,frontend,server,50,3,3,3,0
1,normal,200,0,168,paymentservice,payment,64,1,1,1,0
1,normal,200,0,168,productcatalogservice,server,46,3,2,2,0
1,normal,200,0,168,recommendationservice,server,52,3,3,3,0
1,normal,200,0,168,redis-cart,-,,1,1,1,0
1,normal,200,0,168,shippingservice,server,64,1,1,1,0
1,normal,200,0,183,adservice,server,29,1,1,1,0
1,normal,200,0,183,cartservice,server,49,3,3,3,0
1,normal,200,0,183,checkoutservice,checkout,60,1,1,1,0
1,normal,200,0,183,currencyservice,server,48,2,2,2,0
1,normal,200,0,183,emailservice,email,52,2,2,2,0
1,normal,200,0,183,frontend,server,58,3,3,3,0
1,normal,200,0,183,paymentservice,payment,71,1,1,1,0
1,normal,200,0,183,productcatalogservice,server,75,2,2,2,0
1,normal,200,0,183,recommendationservice,server,51,3,3,3,0
1,normal,200,0,183,redis-cart,-,,1,1,1,0
1,normal,200,0,183,shippingservice,server,68,1,1,1,0
1,normal,200,0,199,adservice,server,29,1,1,1,0
1,normal,200,0,199,cartservice,server,49,3,3,3,0
1,normal,200,0,199,checkoutservice,checkout,57,1,1,1,0
1,normal,200,0,199,currencyservice,server,47,2,2,2,0
1,normal,200,0,199,emailservice,email,49,2,2,2,0
