cycle,arm,target_rate,limit_x,browse_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods,ns_running_cores,ns_pending_cores
1,normal,100,0,0,320,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,frontend,server,56,4,4,4,0,6.24,0.0
1,normal,100,0,0,320,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,productcatalogservice,server,69,3,3,3,0,6.24,0.0
1,normal,100,0,0,320,recommendationservice,server,69,3,3,3,0,6.24,0.0
1,normal,100,0,0,320,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,336,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,336,cartservice,server,62,4,4,4,0,6.24,0.0
1,normal,100,0,0,336,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,336,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,336,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,336,frontend,server,54,4,4,4,0,6.24,0.0
1,normal,100,0,0,336,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,336,productcatalogservice,server,71,3,3,3,0,6.24,0.0
1,normal,100,0,0,336,recommendationservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,336,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,336,shippingservice,server,29,1,1,1,0,6.24,0.0
1,normal,100,0,0,351,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,351,cartservice,server,61,4,4,4,0,6.24,0.0
1,normal,100,0,0,351,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,351,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,351,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,351,frontend,server,57,4,4,4,0,6.24,0.0
1,normal,100,0,0,351,paymentservice,payment,35,1,1,1,0,6.24,0.0
1,normal,100,0,0,351,productcatalogservice,server,65,3,3,3,0,6.24,0.0
1,normal,100,0,0,351,recommendationservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,351,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,351,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,366,adservice,server,14,1,1,1,0,6.24,0.0
1,normal,100,0,0,366,cartservice,server,65,4,4,4,0,6.24,0.0
1,normal,100,0,0,366,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,366,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,366,emailservice,email,45,1,1,1,0,6.24,0.0
1,normal,100,0,0,366,frontend,server,52,4,4,4,0,6.24,0.0
1,normal,100,0,0,366,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,366,productcatalogservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,366,recommendationservice,server,63,3,3,3,0,6.24,0.0
1,normal,100,0,0,366,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,366,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,adservice,server,14,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,cartservice,server,70,4,4,4,0,6.24,0.0
1,normal,100,0,0,381,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,emailservice,email,45,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,frontend,server,55,4,4,4,0,6.24,0.0
1,normal,100,0,0,381,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,productcatalogservice,server,68,3,3,3,0,6.24,0.0
1,normal,100,0,0,381,recommendationservice,server,65,3,3,3,0,6.24,0.0
1,normal,100,0,0,381,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,adservice,server,13,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,cartservice,server,68,4,4,4,0,6.24,0.0
1,normal,100,0,0,396,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,emailservice,email,45,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,frontend,server,52,4,4,4,0,6.24,0.0
1,normal,100,0,0,396,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,productcatalogservice,server,68,3,3,3,0,6.24,0.0
1,normal,100,0,0,396,recommendationservice,server,69,3,3,3,0,6.24,0.0
1,normal,100,0,0,396,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,412,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,412,cartservice,server,60,4,4,4,0,6.24,0.0
1,normal,100,0,0,412,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,412,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,412,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,412,frontend,server,54,4,4,4,0,6.24,0.0
1,normal,100,0,0,412,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,412,productcatalogservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,412,recommendationservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,412,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,412,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,300,0,adservice,server,1,1,1,1,0,6.24,0.0
1,normal,100,0,300,0,cartservice,server,17,4,4,4,0,6.24,0.0
1,normal,100,0,300,0,checkoutservice,checkout,2,1,1,1,0,6.24,0.0
1,normal,100,0,300,0,currencyservice,server,27,1,1,1,0,6.24,0.0
1,normal,100,0,300,0,emailservice,email,1,1,1,1,0,6.24,0.0
1,normal,100,0,300,0,frontend,server,1,4,4,4,0,6.24,0.0
1,normal,100,0,300,0,paymentservice,payment,13,1,1,1,0,6.24,0.0
1,normal,100,0,300,0,productcatalogservice,server,10,3,3,3,0,6.24,0.0
1,normal,100,0,300,0,recommendationservice,server,4,3,3,3,0,6.24,0.0
1,normal,100,0,300,0,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,300,0,shippingservice,server,17,1,1,1,0,6.24,0.0
1,normal,100,0,300,15,adservice,server,1,1,1,1,0,6.24,0.0
1,normal,100,0,300,15,cartservice,server,39,4,4,4,0,6.24,0.0
1,normal,100,0,300,15,checkoutservice,checkout,10,1,1,1,0,6.24,0.0
1,normal,100,0,300,15,currencyservice,server,0,1,1,1,0,6.24,0.0
1,normal,100,0,300,15,emailservice,email,6,1,1,1,0,6.24,0.0
1,normal,100,0,300,15,frontend,server,1,4,4,4,0,6.24,0.0
1,normal,100,0,300,15,paymentservice,payment,0,1,1,1,0,6.24,0.0
1,normal,100,0,300,15,productcatalogservice,server,43,3,3,3,0,6.24,0.0
1,normal,100,0,300,15,recommendationservice,server,28,3,3,3,0,6.24,0.0
1,normal,100,0,300,15,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,300,15,shippingservice,server,0,1,1,1,0,6.24,0.0
1,normal,100,0,300,31,adservice,server,42,1,1,1,0,6.24,0.0
1,normal,100,0,300,31,cartservice,server,57,4,4,4,0,6.24,0.0
1,normal,100,0,300,31,checkoutservice,checkout,10,1,1,1,0,6.24,0.0
1,normal,100,0,300,31,currencyservice,server,58,1,1,1,0,6.24,0.0
1,normal,100,0,300,31,emailservice,email,51,1,1,1,0,6.24,0.0
1,normal,100,0,300,31,frontend,server,100,4,4,4,0,6.24,0.0
1,normal,100,0,300,31,paymentservice,payment,29,1,1,1,0,6.24,0.0
1,normal,100,0,300,31,productcatalogservice,server,142,3,3,3,0,6.24,0.0
1,normal,100,0,300,31,recommendationservice,server,142,3,3,3,0,6.24,0.0
1,normal,100,0,300,31,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,300,31,shippingservice,server,27,1,1,1,0,6.24,0.0
1,normal,100,0,300,46,adservice,server,48,1,1,1,0,8.609,0.0
1,normal,100,0,300,46,cartservice,server,104,4,4,4,0,8.609,0.0
1,normal,100,0,300,46,checkoutservice,checkout,34,1,1,1,0,8.609,0.0
1,normal,100,0,300,46,currencyservice,server,85,1,1,1,0,8.609,0.0
1,normal,100,0,300,46,emailservice,email,52,1,1,1,0,8.609,0.0
1,normal,100,0,300,46,frontend,server,112,4,6,4,0,8.609,0.0
1,normal,100,0,300,46,paymentservice,payment,36,1,1,1,0,8.609,0.0
1,normal,100,0,300,46,productcatalogservice,server,140,3,6,6,0,8.609,0.0
1,normal,100,0,300,46,recommendationservice,server,143,3,7,7,0,8.609,0.0
1,normal,100,0,300,46,redis-cart,-,,1,1,1,0,8.609,0.0
1,normal,100,0,300,46,shippingservice,server,34,1,1,1,0,8.609,0.0
1,normal,100,0,300,61,adservice,server,48,1,1,1,0,9.649,0.0
1,normal,100,0,300,61,cartservice,server,106,4,6,4,0,9.649,0.0
