cycle,arm,target_rate,limit_x,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,normal,100,0,46,emailservice,email,62,1,1,1,0
1,normal,100,0,46,frontend,server,110,1,2,1,1
1,normal,100,0,46,paymentservice,payment,44,1,1,1,0
1,normal,100,0,46,productcatalogservice,server,113,1,1,1,0
1,normal,100,0,46,recommendationservice,server,112,1,2,1,1
1,normal,100,0,46,redis-cart,-,,1,1,1,0
1,normal,100,0,46,shippingservice,server,37,1,1,1,0
1,normal,100,0,61,adservice,server,84,2,2,2,0
1,normal,100,0,61,cartservice,server,94,2,2,1,0
1,normal,100,0,61,checkoutservice,checkout,35,1,1,1,0
1,normal,100,0,61,currencyservice,server,69,1,1,1,0
1,normal,100,0,61,emailservice,email,49,1,1,1,0
1,normal,100,0,61,frontend,server,103,2,2,2,0
1,normal,100,0,61,paymentservice,payment,39,1,1,1,0
1,normal,100,0,61,productcatalogservice,server,96,1,2,1,0
1,normal,100,0,61,recommendationservice,server,99,2,2,2,0
1,normal,100,0,61,redis-cart,-,,1,1,1,0
1,normal,100,0,61,shippingservice,server,37,1,1,1,0
1,normal,100,0,76,adservice,server,50,2,2,2,0
1,normal,100,0,76,cartservice,server,94,2,2,2,0
1,normal,100,0,76,checkoutservice,checkout,31,1,1,1,0
1,normal,100,0,76,currencyservice,server,61,1,1,1,0
1,normal,100,0,76,emailservice,email,51,1,1,1,0
1,normal,100,0,76,frontend,server,92,2,2,2,0
1,normal,100,0,76,paymentservice,payment,36,1,1,1,0
1,normal,100,0,76,productcatalogservice,server,91,2,2,2,0
1,normal,100,0,76,recommendationservice,server,96,2,2,2,0
1,normal,100,0,76,redis-cart,-,,1,1,1,0
1,normal,100,0,76,shippingservice,server,31,1,1,1,0
1,normal,100,0,91,adservice,server,28,2,2,2,0
1,normal,100,0,91,cartservice,server,98,2,2,2,0
1,normal,100,0,91,checkoutservice,checkout,32,1,1,1,0
1,normal,100,0,91,currencyservice,server,62,1,1,1,0
1,normal,100,0,91,emailservice,email,50,1,1,1,0
1,normal,100,0,91,frontend,server,51,2,2,2,0
1,normal,100,0,91,paymentservice,payment,35,1,1,1,0
1,normal,100,0,91,productcatalogservice,server,94,2,2,2,0
1,normal,100,0,91,recommendationservice,server,48,2,2,2,0
1,normal,100,0,91,redis-cart,-,,1,1,1,0
1,normal,100,0,91,shippingservice,server,31,1,1,1,0
1,normal,100,0,107,adservice,server,14,2,2,2,0
1,normal,100,0,107,cartservice,server,48,2,2,2,0
1,normal,100,0,107,checkoutservice,checkout,29,1,1,1,0
1,normal,100,0,107,currencyservice,server,58,1,1,1,0
1,normal,100,0,107,emailservice,email,49,1,1,1,0
1,normal,100,0,107,frontend,server,47,2,2,2,0
1,normal,100,0,107,paymentservice,payment,33,1,1,1,0
1,normal,100,0,107,productcatalogservice,server,43,2,2,2,0
1,normal,100,0,107,recommendationservice,server,44,2,2,2,0
1,normal,100,0,107,redis-cart,-,,1,1,1,0
1,normal,100,0,107,shippingservice,server,31,1,1,1,0
1,normal,100,0,122,adservice,server,14,2,1,1,0
1,normal,100,0,122,cartservice,server,45,2,2,2,0
1,normal,100,0,122,checkoutservice,checkout,31,1,1,1,0
1,normal,100,0,122,currencyservice,server,61,1,1,1,0
1,normal,100,0,122,emailservice,email,47,1,1,1,0
1,normal,100,0,122,frontend,server,46,2,2,2,0
1,normal,100,0,122,paymentservice,payment,35,1,1,1,0
1,normal,100,0,122,productcatalogservice,server,44,2,2,2,0
1,normal,100,0,122,recommendationservice,server,46,2,2,2,0
1,normal,100,0,122,redis-cart,-,,1,1,1,0
1,normal,100,0,122,shippingservice,server,32,1,1,1,0
1,normal,100,0,137,adservice,server,26,1,1,1,0
1,normal,100,0,137,cartservice,server,44,2,2,2,0
1,normal,100,0,137,checkoutservice,checkout,28,1,1,1,0
1,normal,100,0,137,currencyservice,server,60,1,1,1,0
1,normal,100,0,137,emailservice,email,50,1,1,1,0
1,normal,100,0,137,frontend,server,51,2,2,2,0
1,normal,100,0,137,paymentservice,payment,32,1,1,1,0
1,normal,100,0,137,productcatalogservice,server,44,2,2,2,0
1,normal,100,0,137,recommendationservice,server,46,2,2,2,0
1,normal,100,0,137,redis-cart,-,,1,1,1,0
1,normal,100,0,137,shippingservice,server,30,1,1,1,0
1,normal,100,0,152,adservice,server,25,1,1,1,0
1,normal,100,0,152,cartservice,server,45,2,2,2,0
1,normal,100,0,152,checkoutservice,checkout,31,1,1,1,0
1,normal,100,0,152,currencyservice,server,57,1,1,1,0
1,normal,100,0,152,emailservice,email,50,1,1,1,0
1,normal,100,0,152,frontend,server,46,2,2,2,0
1,normal,100,0,152,paymentservice,payment,35,1,1,1,0
1,normal,100,0,152,productcatalogservice,server,44,2,2,2,0
1,normal,100,0,152,recommendationservice,server,45,2,2,2,0
1,normal,100,0,152,redis-cart,-,,1,1,1,0
1,normal,100,0,152,shippingservice,server,31,1,1,1,0
1,normal,100,0,167,adservice,server,25,1,1,1,0
1,normal,100,0,167,cartservice,server,47,2,2,2,0
1,normal,100,0,167,checkoutservice,checkout,26,1,1,1,0
1,normal,100,0,167,currencyservice,server,60,1,1,1,0
1,normal,100,0,167,emailservice,email,49,1,1,1,0
1,normal,100,0,167,frontend,server,47,2,2,2,0
1,normal,100,0,167,paymentservice,payment,33,1,1,1,0
1,normal,100,0,167,productcatalogservice,server,44,2,2,2,0
1,normal,100,0,167,recommendationservice,server,45,2,2,2,0
1,normal,100,0,167,redis-cart,-,,1,1,1,0
1,normal,100,0,167,shippingservice,server,32,1,1,1,0
