cycle,arm,target_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,frontcatalog,250,230,checkoutservice,checkout,52,3,3,3,0
1,frontcatalog,250,230,currencyservice,server,62,3,3,3,0
1,frontcatalog,250,230,emailservice,email,62,3,3,3,0
1,frontcatalog,250,230,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,230,frontend,server,60,3,3,3,0
1,frontcatalog,250,230,paymentservice,payment,61,3,3,3,0
1,frontcatalog,250,230,recommendationservice,server,172,1,3,2,0
1,frontcatalog,250,230,redis-cart,-,,1,1,1,0
1,frontcatalog,250,230,shippingservice,server,57,3,3,3,0
1,frontcatalog,250,245,adservice,server,48,3,3,3,0
1,frontcatalog,250,245,cartservice,server,50,3,3,3,0
1,frontcatalog,250,245,checkoutservice,checkout,54,3,3,3,0
1,frontcatalog,250,245,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,245,emailservice,email,63,3,3,3,0
1,frontcatalog,250,245,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,245,frontend,server,62,3,3,3,0
1,frontcatalog,250,245,paymentservice,payment,56,3,3,3,0
1,frontcatalog,250,245,recommendationservice,-,,3,3,3,0
1,frontcatalog,250,245,redis-cart,-,,1,1,1,0
1,frontcatalog,250,245,shippingservice,server,55,3,3,3,0
1,frontcatalog,250,261,adservice,server,57,3,3,3,0
1,frontcatalog,250,261,cartservice,server,55,3,3,3,0
1,frontcatalog,250,261,checkoutservice,checkout,61,3,3,3,0
1,frontcatalog,250,261,currencyservice,server,72,3,3,3,0
1,frontcatalog,250,261,emailservice,email,84,3,3,3,0
1,frontcatalog,250,261,frontend,productcatalog,65,3,3,3,0
1,frontcatalog,250,261,frontend,server,68,3,3,3,0
1,frontcatalog,250,261,paymentservice,payment,65,3,3,3,0
1,frontcatalog,250,261,recommendationservice,server,83,3,3,3,0
1,frontcatalog,250,261,redis-cart,-,,1,1,1,0
1,frontcatalog,250,261,shippingservice,server,60,3,3,3,0
1,frontcatalog,250,276,adservice,server,56,3,3,3,0
1,frontcatalog,250,276,cartservice,server,59,3,3,3,0
1,frontcatalog,250,276,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,276,currencyservice,server,69,3,3,3,0
1,frontcatalog,250,276,emailservice,email,73,3,3,3,0
1,frontcatalog,250,276,frontend,productcatalog,65,3,3,3,0
1,frontcatalog,250,276,frontend,server,68,3,3,3,0
1,frontcatalog,250,276,paymentservice,payment,68,3,3,3,0
1,frontcatalog,250,276,recommendationservice,server,72,3,3,3,0
1,frontcatalog,250,276,redis-cart,-,,1,1,1,0
1,frontcatalog,250,276,shippingservice,server,66,3,3,3,0
1,frontcatalog,250,291,adservice,server,58,3,3,3,0
1,frontcatalog,250,291,cartservice,server,59,3,3,3,0
1,frontcatalog,250,291,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,291,currencyservice,server,71,3,3,3,0
1,frontcatalog,250,291,emailservice,email,74,3,3,3,0
1,frontcatalog,250,291,frontend,productcatalog,63,3,3,3,0
1,frontcatalog,250,291,frontend,server,62,3,3,3,0
1,frontcatalog,250,291,paymentservice,payment,71,3,3,3,0
1,frontcatalog,250,291,recommendationservice,server,70,3,3,3,0
1,frontcatalog,250,291,redis-cart,-,,1,1,1,0
1,frontcatalog,250,291,shippingservice,server,64,3,3,3,0
1,frontcatalog,250,307,adservice,server,55,3,3,3,0
1,frontcatalog,250,307,cartservice,server,59,3,3,3,0
1,frontcatalog,250,307,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,307,currencyservice,server,63,3,3,3,0
1,frontcatalog,250,307,emailservice,email,72,3,3,3,0
1,frontcatalog,250,307,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,307,frontend,server,63,3,3,3,0
1,frontcatalog,250,307,paymentservice,payment,72,3,3,3,0
1,frontcatalog,250,307,recommendationservice,server,65,3,3,3,0
1,frontcatalog,250,307,redis-cart,-,,1,1,1,0
1,frontcatalog,250,307,shippingservice,server,64,3,3,3,0
1,frontcatalog,250,322,adservice,server,48,3,3,3,0
1,frontcatalog,250,322,cartservice,server,60,3,3,3,0
1,frontcatalog,250,322,checkoutservice,checkout,29,3,3,3,0
1,frontcatalog,250,322,currencyservice,server,51,3,3,3,0
1,frontcatalog,250,322,emailservice,email,69,3,3,3,0
1,frontcatalog,250,322,frontend,productcatalog,57,3,3,3,0
1,frontcatalog,250,322,frontend,server,40,3,3,3,0
1,frontcatalog,250,322,paymentservice,payment,34,3,3,3,0
1,frontcatalog,250,322,recommendationservice,server,50,3,3,3,0
1,frontcatalog,250,322,redis-cart,-,,1,1,1,0
1,frontcatalog,250,322,shippingservice,server,26,3,3,3,0
