cycle,arm,target_rate,limit_x,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,frontcatalog,200,0,76,paymentservice,payment,39,1,1,1,0
1,frontcatalog,200,0,76,recommendationservice,server,75,2,2,2,0
1,frontcatalog,200,0,76,redis-cart,-,,1,1,1,0
1,frontcatalog,200,0,76,shippingservice,server,45,1,1,1,0
1,frontcatalog,200,0,91,adservice,server,40,2,2,2,0
1,frontcatalog,200,0,91,cartservice,server,141,2,2,2,0
1,frontcatalog,200,0,91,checkoutservice,checkout,57,1,1,1,0
1,frontcatalog,200,0,91,currencyservice,server,87,1,1,1,0
1,frontcatalog,200,0,91,emailservice,email,88,2,2,2,0
1,frontcatalog,200,0,91,frontend,productcatalog,117,2,2,2,0
1,frontcatalog,200,0,91,frontend,server,136,2,2,2,0
1,frontcatalog,200,0,91,paymentservice,payment,61,1,1,1,0
1,frontcatalog,200,0,91,recommendationservice,server,69,2,2,2,0
1,frontcatalog,200,0,91,redis-cart,-,,1,1,1,0
1,frontcatalog,200,0,91,shippingservice,server,57,1,1,1,0
1,frontcatalog,200,0,106,adservice,server,38,2,2,2,0
1,frontcatalog,200,0,106,cartservice,server,59,2,2,2,0
1,frontcatalog,200,0,106,checkoutservice,checkout,48,1,1,1,0
1,frontcatalog,200,0,106,currencyservice,server,70,1,1,1,0
1,frontcatalog,200,0,106,emailservice,email,40,2,2,2,0
1,frontcatalog,200,0,106,frontend,productcatalog,58,2,2,2,0
1,frontcatalog,200,0,106,frontend,server,68,2,2,2,0
1,frontcatalog,200,0,106,paymentservice,payment,41,1,1,1,0
1,frontcatalog,200,0,106,recommendationservice,server,72,2,2,2,0
1,frontcatalog,200,0,106,redis-cart,-,,1,1,1,0
1,frontcatalog,200,0,106,shippingservice,server,49,1,1,1,0
1,frontcatalog,200,0,122,adservice,server,16,2,1,1,0
1,frontcatalog,200,0,122,cartservice,server,40,2,2,2,0
1,frontcatalog,200,0,122,checkoutservice,checkout,38,1,1,1,0
1,frontcatalog,200,0,122,currencyservice,server,70,1,1,1,0
1,frontcatalog,200,0,122,emailservice,email,31,2,2,2,0
1,frontcatalog,200,0,122,frontend,productcatalog,54,2,2,2,0
1,frontcatalog,200,0,122,frontend,server,72,2,2,2,0
1,frontcatalog,200,0,122,paymentservice,payment,21,1,1,1,0
1,frontcatalog,200,0,122,recommendationservice,server,71,2,2,2,0
1,frontcatalog,200,0,122,redis-cart,-,,1,1,1,0
1,frontcatalog,200,0,122,shippingservice,server,38,1,1,1,0
1,frontcatalog,200,0,137,adservice,server,29,1,1,1,0
1,frontcatalog,200,0,137,cartservice,server,75,2,2,2,0
1,frontcatalog,200,0,137,checkoutservice,checkout,57,1,1,1,0
1,frontcatalog,200,0,137,currencyservice,server,74,1,1,1,0
1,frontcatalog,200,0,137,emailservice,email,50,2,2,2,0
1,frontcatalog,200,0,137,frontend,productcatalog,62,2,2,2,0
1,frontcatalog,200,0,137,frontend,server,72,2,2,2,0
1,frontcatalog,200,0,137,paymentservice,payment,35,1,1,1,0
1,frontcatalog,200,0,137,recommendationservice,server,71,2,2,2,0
1,frontcatalog,200,0,137,redis-cart,-,,1,1,1,0
1,frontcatalog,200,0,137,shippingservice,server,55,1,1,1,0
1,frontcatalog,200,0,152,adservice,server,28,1,1,1,0
1,frontcatalog,200,0,152,cartservice,server,83,2,2,2,0
1,frontcatalog,200,0,152,checkoutservice,checkout,57,1,1,1,0
1,frontcatalog,200,0,152,currencyservice,server,74,1,1,1,0
1,frontcatalog,200,0,152,emailservice,email,50,2,2,2,0
1,frontcatalog,200,0,152,frontend,productcatalog,58,2,2,2,0
1,frontcatalog,200,0,152,frontend,server,66,2,2,2,0
1,frontcatalog,200,0,152,paymentservice,payment,75,1,1,1,0
1,frontcatalog,200,0,152,recommendationservice,server,72,2,2,2,0
1,frontcatalog,200,0,152,redis-cart,-,,1,1,1,0
1,frontcatalog,200,0,152,shippingservice,server,57,1,1,1,0
1,frontcatalog,200,0,167,adservice,server,25,1,1,1,0
1,frontcatalog,200,0,167,cartservice,server,50,2,2,2,0
1,frontcatalog,200,0,167,checkoutservice,checkout,57,1,1,1,0
1,frontcatalog,200,0,167,currencyservice,server,54,1,1,1,0
1,frontcatalog,200,0,167,emailservice,email,44,2,2,2,0
1,frontcatalog,200,0,167,frontend,productcatalog,45,2,2,2,0
1,frontcatalog,200,0,167,frontend,server,63,2,2,2,0
1,frontcatalog,200,0,167,paymentservice,payment,39,1,1,1,0
1,frontcatalog,200,0,167,recommendationservice,server,67,2,2,2,0
1,frontcatalog,200,0,167,redis-cart,-,,1,1,1,0
1,frontcatalog,200,0,167,shippingservice,server,24,1,1,1,0
