cycle,arm,target_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,frontcatalog,250,47,frontend,server,85,2,3,2,1
1,frontcatalog,250,47,paymentservice,payment,113,3,3,3,0
1,frontcatalog,250,47,recommendationservice,server,88,2,3,2,1
1,frontcatalog,250,47,redis-cart,-,,1,1,1,0
1,frontcatalog,250,47,shippingservice,server,94,2,3,2,1
1,frontcatalog,250,62,adservice,server,121,6,6,2,0
1,frontcatalog,250,62,cartservice,server,130,4,4,2,0
1,frontcatalog,250,62,checkoutservice,checkout,88,3,3,3,0
1,frontcatalog,250,62,currencyservice,server,86,3,3,3,0
1,frontcatalog,250,62,emailservice,email,110,3,3,3,0
1,frontcatalog,250,62,frontend,productcatalog,77,3,3,3,0
1,frontcatalog,250,62,frontend,server,84,3,3,3,0
1,frontcatalog,250,62,paymentservice,payment,104,3,3,3,0
1,frontcatalog,250,62,recommendationservice,server,88,3,3,3,0
1,frontcatalog,250,62,redis-cart,-,,1,1,1,0
1,frontcatalog,250,62,shippingservice,server,95,3,3,3,0
1,frontcatalog,250,78,adservice,server,97,6,6,5,0
1,frontcatalog,250,78,cartservice,server,134,4,4,4,0
1,frontcatalog,250,78,checkoutservice,checkout,65,3,3,3,0
1,frontcatalog,250,78,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,78,emailservice,email,75,3,3,3,0
1,frontcatalog,250,78,frontend,productcatalog,85,3,3,3,0
1,frontcatalog,250,78,frontend,server,93,3,3,3,0
1,frontcatalog,250,78,paymentservice,payment,82,3,3,3,0
1,frontcatalog,250,78,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,78,redis-cart,-,,1,1,1,0
1,frontcatalog,250,78,shippingservice,server,96,3,3,3,0
1,frontcatalog,250,93,adservice,server,92,6,6,6,0
1,frontcatalog,250,93,cartservice,server,95,4,4,4,0
1,frontcatalog,250,93,checkoutservice,checkout,66,3,3,3,0
1,frontcatalog,250,93,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,93,emailservice,email,79,3,3,3,0
1,frontcatalog,250,93,frontend,productcatalog,86,3,3,3,0
1,frontcatalog,250,93,frontend,server,94,3,3,3,0
1,frontcatalog,250,93,paymentservice,payment,81,3,4,4,0
1,frontcatalog,250,93,recommendationservice,server,67,3,3,3,0
1,frontcatalog,250,93,redis-cart,-,,1,1,1,0
1,frontcatalog,250,93,shippingservice,server,68,3,3,3,0
1,frontcatalog,250,108,adservice,server,41,6,6,6,0
1,frontcatalog,250,108,cartservice,server,70,4,4,4,0
1,frontcatalog,250,108,checkoutservice,checkout,66,3,3,3,0
1,frontcatalog,250,108,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,108,emailservice,email,76,3,3,3,0
1,frontcatalog,250,108,frontend,productcatalog,58,3,3,3,0
1,frontcatalog,250,108,frontend,server,63,3,3,3,0
1,frontcatalog,250,108,paymentservice,payment,81,4,4,4,0
1,frontcatalog,250,108,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,108,redis-cart,-,,1,1,1,0
1,frontcatalog,250,108,shippingservice,server,68,3,3,3,0
1,frontcatalog,250,124,adservice,server,28,6,6,6,0
1,frontcatalog,250,124,cartservice,server,71,4,4,4,0
1,frontcatalog,250,124,checkoutservice,checkout,66,3,3,3,0
1,frontcatalog,250,124,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,124,emailservice,email,76,3,3,3,0
1,frontcatalog,250,124,frontend,productcatalog,58,3,3,3,0
1,frontcatalog,250,124,frontend,server,63,3,3,3,0
1,frontcatalog,250,124,paymentservice,payment,60,4,4,4,0
1,frontcatalog,250,124,recommendationservice,server,66,3,3,3,0
1,frontcatalog,250,124,redis-cart,-,,1,1,1,0
1,frontcatalog,250,124,shippingservice,server,68,3,3,3,0
1,frontcatalog,250,139,adservice,server,28,6,6,6,0
1,frontcatalog,250,139,cartservice,server,70,4,4,4,0
1,frontcatalog,250,139,checkoutservice,checkout,67,3,3,3,0
1,frontcatalog,250,139,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,139,emailservice,email,76,3,3,3,0
1,frontcatalog,250,139,frontend,productcatalog,58,3,3,3,0
1,frontcatalog,250,139,frontend,server,63,3,3,3,0
1,frontcatalog,250,139,paymentservice,payment,59,4,4,4,0
1,frontcatalog,250,139,recommendationservice,server,66,3,3,3,0
1,frontcatalog,250,139,redis-cart,-,,1,1,1,0
1,frontcatalog,250,139,shippingservice,server,68,3,3,3,0
1,frontcatalog,250,154,adservice,server,41,6,4,4,0
1,frontcatalog,250,154,cartservice,server,69,4,4,4,0
1,frontcatalog,250,154,checkoutservice,checkout,66,3,3,3,0
1,frontcatalog,250,154,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,154,emailservice,email,77,3,3,3,0
1,frontcatalog,250,154,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,154,frontend,server,64,3,3,3,0
1,frontcatalog,250,154,paymentservice,payment,62,4,4,4,0
1,frontcatalog,250,154,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,154,redis-cart,-,,1,1,1,0
1,frontcatalog,250,154,shippingservice,server,68,3,3,3,0
1,frontcatalog,250,170,adservice,server,59,4,4,4,0
1,frontcatalog,250,170,cartservice,server,71,4,4,4,0
1,frontcatalog,250,170,checkoutservice,checkout,67,3,3,3,0
1,frontcatalog,250,170,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,170,emailservice,email,77,3,4,4,0
1,frontcatalog,250,170,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,170,frontend,server,64,3,3,3,0
1,frontcatalog,250,170,paymentservice,payment,61,4,4,4,0
1,frontcatalog,250,170,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,170,redis-cart,-,,1,1,1,0
1,frontcatalog,250,170,shippingservice,server,69,3,3,3,0
1,frontcatalog,250,185,adservice,server,42,4,4,4,0
1,frontcatalog,250,185,cartservice,server,72,4,4,4,0
1,frontcatalog,250,185,checkoutservice,checkout,67,3,3,3,0
1,frontcatalog,250,185,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,185,emailservice,email,78,4,4,4,0
1,frontcatalog,250,185,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,185,frontend,server,64,3,3,3,0
1,frontcatalog,250,185,paymentservice,payment,63,4,4,4,0
1,frontcatalog,250,185,recommendationservice,server,69,3,3,3,0
1,frontcatalog,250,185,redis-cart,-,,1,1,1,0
1,frontcatalog,250,185,shippingservice,server,70,3,3,3,0
1,frontcatalog,250,200,adservice,server,41,4,4,4,0
1,frontcatalog,250,200,cartservice,server,72,4,4,4,0
1,frontcatalog,250,200,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,200,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,200,emailservice,email,59,4,4,4,0
1,frontcatalog,250,200,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,200,frontend,server,64,3,3,3,0
1,frontcatalog,250,200,paymentservice,payment,61,4,4,4,0
1,frontcatalog,250,200,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,200,redis-cart,-,,1,1,1,0
1,frontcatalog,250,200,shippingservice,server,70,3,3,3,0
1,frontcatalog,250,216,adservice,server,46,4,4,4,0
1,frontcatalog,250,216,cartservice,server,71,4,4,4,0
1,frontcatalog,250,216,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,216,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,216,emailservice,email,58,4,4,4,0
1,frontcatalog,250,216,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,216,frontend,server,64,3,3,3,0
1,frontcatalog,250,216,paymentservice,payment,62,4,4,4,0
1,frontcatalog,250,216,recommendationservice,server,67,3,3,3,0
1,frontcatalog,250,216,redis-cart,-,,1,1,1,0
1,frontcatalog,250,216,shippingservice,server,70,3,3,3,0
1,frontcatalog,250,231,adservice,server,41,4,3,3,0
1,frontcatalog,250,231,cartservice,server,70,4,4,4,0
1,frontcatalog,250,231,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,231,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,231,emailservice,email,59,4,4,4,0
1,frontcatalog,250,231,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,231,frontend,server,65,3,3,3,0
1,frontcatalog,250,231,paymentservice,payment,62,4,4,4,0
1,frontcatalog,250,231,recommendationservice,server,69,3,3,3,0
1,frontcatalog,250,231,redis-cart,-,,1,1,1,0
1,frontcatalog,250,231,shippingservice,server,70,3,3,3,0
1,frontcatalog,250,246,adservice,server,55,3,3,3,0
1,frontcatalog,250,246,cartservice,server,69,4,4,4,0
1,frontcatalog,250,246,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,246,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,246,emailservice,email,59,4,4,4,0
1,frontcatalog,250,246,frontend,productcatalog,60,3,3,3,0
1,frontcatalog,250,246,frontend,server,65,3,3,3,0
1,frontcatalog,250,246,paymentservice,payment,62,4,4,4,0
1,frontcatalog,250,246,recommendationservice,server,69,3,3,3,0
1,frontcatalog,250,246,redis-cart,-,,1,1,1,0
1,frontcatalog,250,246,shippingservice,server,70,3,3,3,0
1,frontcatalog,250,262,adservice,server,54,3,3,3,0
1,frontcatalog,250,262,cartservice,server,69,4,4,4,0
1,frontcatalog,250,262,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,262,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,262,emailservice,email,58,4,4,4,0
1,frontcatalog,250,262,frontend,productcatalog,60,3,3,3,0
1,frontcatalog,250,262,frontend,server,65,3,3,3,0
1,frontcatalog,250,262,paymentservice,payment,62,4,4,4,0
1,frontcatalog,250,262,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,262,redis-cart,-,,1,1,1,0
1,frontcatalog,250,262,shippingservice,server,70,3,3,3,0
1,frontcatalog,250,277,adservice,server,55,3,3,3,0
1,frontcatalog,250,277,cartservice,server,69,4,4,4,0
1,frontcatalog,250,277,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,277,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,277,emailservice,email,58,4,4,4,0
1,frontcatalog,250,277,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,277,frontend,server,65,3,3,3,0
1,frontcatalog,250,277,paymentservice,payment,60,4,4,4,0
1,frontcatalog,250,277,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,277,redis-cart,-,,1,1,1,0
1,frontcatalog,250,277,shippingservice,server,69,3,3,3,0
1,frontcatalog,250,292,adservice,server,53,3,3,3,0
1,frontcatalog,250,292,cartservice,server,69,4,4,4,0
1,frontcatalog,250,292,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,292,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,292,emailservice,email,59,4,4,4,0
1,frontcatalog,250,292,frontend,productcatalog,60,3,3,3,0
1,frontcatalog,250,292,frontend,server,65,3,3,3,0
1,frontcatalog,250,292,paymentservice,payment,61,4,4,4,0
1,frontcatalog,250,292,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,292,redis-cart,-,,1,1,1,0
1,frontcatalog,250,292,shippingservice,server,70,3,3,3,0
1,frontcatalog,250,308,adservice,server,54,3,3,3,0
1,frontcatalog,250,308,cartservice,server,70,4,4,4,0
1,frontcatalog,250,308,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,308,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,308,emailservice,email,59,4,4,4,0
1,frontcatalog,250,308,frontend,productcatalog,60,3,3,3,0
1,frontcatalog,250,308,frontend,server,65,3,3,3,0
1,frontcatalog,250,308,paymentservice,payment,62,4,4,4,0
1,frontcatalog,250,308,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,308,redis-cart,-,,1,1,1,0
1,frontcatalog,250,308,shippingservice,server,70,3,3,3,0
1,frontcatalog,250,323,adservice,server,36,3,3,3,0
1,frontcatalog,250,323,cartservice,server,68,4,4,4,0
1,frontcatalog,250,323,checkoutservice,checkout,69,3,3,3,0
1,frontcatalog,250,323,currencyservice,server,30,3,3,3,0
1,frontcatalog,250,323,emailservice,email,18,4,4,4,0
1,frontcatalog,250,323,frontend,productcatalog,42,3,3,3,0
1,frontcatalog,250,323,frontend,server,43,3,3,3,0
1,frontcatalog,250,323,paymentservice,payment,63,4,4,4,0
1,frontcatalog,250,323,recommendationservice,server,29,3,3,3,0
1,frontcatalog,250,323,redis-cart,-,,1,1,1,0
1,frontcatalog,250,323,shippingservice,server,31,3,3,3,0
