cycle,arm,target_rate,limit_x,browse_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods,ns_running_cores,ns_pending_cores
1,normal,100,0,0,228,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,228,cartservice,server,54,4,4,4,0,6.24,0.0
1,normal,100,0,0,228,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,228,currencyservice,server,48,1,1,1,0,6.24,0.0
1,normal,100,0,0,228,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,228,frontend,server,52,4,4,4,0,6.24,0.0
1,normal,100,0,0,228,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,228,productcatalogservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,228,recommendationservice,server,66,3,3,3,0,6.24,0.0
1,normal,100,0,0,228,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,228,shippingservice,server,29,1,1,1,0,6.24,0.0
1,normal,100,0,0,244,adservice,server,13,1,1,1,0,6.24,0.0
1,normal,100,0,0,244,cartservice,server,54,4,4,4,0,6.24,0.0
1,normal,100,0,0,244,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,244,currencyservice,server,48,1,1,1,0,6.24,0.0
1,normal,100,0,0,244,emailservice,email,45,1,1,1,0,6.24,0.0
1,normal,100,0,0,244,frontend,server,53,4,4,4,0,6.24,0.0
1,normal,100,0,0,244,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,244,productcatalogservice,server,61,3,3,3,0,6.24,0.0
1,normal,100,0,0,244,recommendationservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,244,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,244,shippingservice,server,29,1,1,1,0,6.24,0.0
1,normal,100,0,0,259,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,259,cartservice,server,55,4,4,4,0,6.24,0.0
1,normal,100,0,0,259,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,259,currencyservice,server,48,1,1,1,0,6.24,0.0
1,normal,100,0,0,259,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,259,frontend,server,53,4,4,4,0,6.24,0.0
1,normal,100,0,0,259,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,259,productcatalogservice,server,68,3,3,3,0,6.24,0.0
1,normal,100,0,0,259,recommendationservice,server,66,3,3,3,0,6.24,0.0
1,normal,100,0,0,259,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,259,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,274,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,274,cartservice,server,56,4,4,4,0,6.24,0.0
1,normal,100,0,0,274,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,274,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,274,emailservice,email,47,1,1,1,0,6.24,0.0
1,normal,100,0,0,274,frontend,server,52,4,4,4,0,6.24,0.0
1,normal,100,0,0,274,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,274,productcatalogservice,server,66,3,3,3,0,6.24,0.0
1,normal,100,0,0,274,recommendationservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,274,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,274,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,289,adservice,server,14,1,1,1,0,6.24,0.0
1,normal,100,0,0,289,cartservice,server,54,4,4,4,0,6.24,0.0
1,normal,100,0,0,289,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,289,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,289,emailservice,email,47,1,1,1,0,6.24,0.0
1,normal,100,0,0,289,frontend,server,53,4,4,4,0,6.24,0.0
1,normal,100,0,0,289,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,289,productcatalogservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,289,recommendationservice,server,65,3,3,3,0,6.24,0.0
1,normal,100,0,0,289,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,289,shippingservice,server,29,1,1,1,0,6.24,0.0
1,normal,100,0,0,304,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,304,cartservice,server,55,4,4,4,0,6.24,0.0
1,normal,100,0,0,304,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,304,currencyservice,server,48,1,1,1,0,6.24,0.0
1,normal,100,0,0,304,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,304,frontend,server,54,4,4,4,0,6.24,0.0
1,normal,100,0,0,304,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,304,productcatalogservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,304,recommendationservice,server,68,3,3,3,0,6.24,0.0
1,normal,100,0,0,304,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,304,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,adservice,server,13,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,cartservice,server,59,4,4,4,0,6.24,0.0
1,normal,100,0,0,320,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,frontend,server,54,4,4,4,0,6.24,0.0
1,normal,100,0,0,320,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,productcatalogservice,server,64,3,3,3,0,6.24,0.0
1,normal,100,0,0,320,recommendationservice,server,70,3,3,3,0,6.24,0.0
1,normal,100,0,0,320,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,320,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,335,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,335,cartservice,server,56,4,4,4,0,6.24,0.0
1,normal,100,0,0,335,checkoutservice,checkout,27,1,1,1,0,6.24,0.0
1,normal,100,0,0,335,currencyservice,server,48,1,1,1,0,6.24,0.0
1,normal,100,0,0,335,emailservice,email,46,1,1,1,0,6.24,0.0
1,normal,100,0,0,335,frontend,server,53,4,4,4,0,6.24,0.0
1,normal,100,0,0,335,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,335,productcatalogservice,server,70,3,3,3,0,6.24,0.0
1,normal,100,0,0,335,recommendationservice,server,69,3,3,3,0,6.24,0.0
1,normal,100,0,0,335,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,335,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,350,adservice,server,13,1,1,1,0,6.24,0.0
1,normal,100,0,0,350,cartservice,server,58,4,4,4,0,6.24,0.0
1,normal,100,0,0,350,checkoutservice,checkout,29,1,1,1,0,6.24,0.0
1,normal,100,0,0,350,currencyservice,server,50,1,1,1,0,6.24,0.0
1,normal,100,0,0,350,emailservice,email,48,1,1,1,0,6.24,0.0
1,normal,100,0,0,350,frontend,server,55,4,4,4,0,6.24,0.0
1,normal,100,0,0,350,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,350,productcatalogservice,server,66,3,3,3,0,6.24,0.0
1,normal,100,0,0,350,recommendationservice,server,68,3,3,3,0,6.24,0.0
1,normal,100,0,0,350,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,350,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,365,adservice,server,15,1,1,1,0,6.24,0.0
1,normal,100,0,0,365,cartservice,server,61,4,4,4,0,6.24,0.0
1,normal,100,0,0,365,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,365,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,365,emailservice,email,45,1,1,1,0,6.24,0.0
1,normal,100,0,0,365,frontend,server,53,4,4,4,0,6.24,0.0
1,normal,100,0,0,365,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,365,productcatalogservice,server,66,3,3,3,0,6.24,0.0
1,normal,100,0,0,365,recommendationservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,365,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,365,shippingservice,server,29,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,adservice,server,14,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,cartservice,server,52,4,4,4,0,6.24,0.0
1,normal,100,0,0,381,checkoutservice,checkout,27,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,currencyservice,server,48,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,emailservice,email,45,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,frontend,server,53,4,4,4,0,6.24,0.0
1,normal,100,0,0,381,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,productcatalogservice,server,64,3,3,3,0,6.24,0.0
1,normal,100,0,0,381,recommendationservice,server,66,3,3,3,0,6.24,0.0
1,normal,100,0,0,381,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,381,shippingservice,server,29,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,adservice,server,13,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,cartservice,server,60,4,4,4,0,6.24,0.0
1,normal,100,0,0,396,checkoutservice,checkout,29,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,emailservice,email,45,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,frontend,server,52,4,4,4,0,6.24,0.0
1,normal,100,0,0,396,paymentservice,payment,33,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,productcatalogservice,server,68,3,3,3,0,6.24,0.0
1,normal,100,0,0,396,recommendationservice,server,66,3,3,3,0,6.24,0.0
1,normal,100,0,0,396,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,396,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,0,411,adservice,server,12,1,1,1,0,6.24,0.0
1,normal,100,0,0,411,cartservice,server,55,4,4,4,0,6.24,0.0
1,normal,100,0,0,411,checkoutservice,checkout,28,1,1,1,0,6.24,0.0
1,normal,100,0,0,411,currencyservice,server,49,1,1,1,0,6.24,0.0
1,normal,100,0,0,411,emailservice,email,47,1,1,1,0,6.24,0.0
1,normal,100,0,0,411,frontend,server,54,4,4,4,0,6.24,0.0
1,normal,100,0,0,411,paymentservice,payment,34,1,1,1,0,6.24,0.0
1,normal,100,0,0,411,productcatalogservice,server,68,3,3,3,0,6.24,0.0
1,normal,100,0,0,411,recommendationservice,server,67,3,3,3,0,6.24,0.0
1,normal,100,0,0,411,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,0,411,shippingservice,server,30,1,1,1,0,6.24,0.0
1,normal,100,0,100,1,adservice,server,1,1,1,1,0,6.24,0.0
1,normal,100,0,100,1,cartservice,server,45,4,4,4,0,6.24,0.0
1,normal,100,0,100,1,checkoutservice,checkout,13,1,1,1,0,6.24,0.0
1,normal,100,0,100,1,currencyservice,server,23,1,1,1,0,6.24,0.0
1,normal,100,0,100,1,emailservice,email,1,1,1,1,0,6.24,0.0
1,normal,100,0,100,1,frontend,server,42,4,4,4,0,6.24,0.0
1,normal,100,0,100,1,paymentservice,payment,27,1,1,1,0,6.24,0.0
1,normal,100,0,100,1,productcatalogservice,server,13,3,3,3,0,6.24,0.0
1,normal,100,0,100,1,recommendationservice,server,49,3,3,3,0,6.24,0.0
1,normal,100,0,100,1,redis-cart,-,,1,1,1,0,6.24,0.0
1,normal,100,0,100,1,shippingservice,server,0,1,1,1,0,6.24,0.0
1,normal,100,0,100,16,adservice,server,1,1,1,1,0,5.881,0.0
1,normal,100,0,100,16,cartservice,server,1,4,4,4,0,5.881,0.0
1,normal,100,0,100,16,checkoutservice,checkout,13,1,1,1,0,5.881,0.0
1,normal,100,0,100,16,currencyservice,server,0,1,1,1,0,5.881,0.0
1,normal,100,0,100,16,emailservice,email,1,1,1,1,0,5.881,0.0
1,normal,100,0,100,16,frontend,server,0,4,3,3,0,5.881,0.0
1,normal,100,0,100,16,paymentservice,payment,0,1,1,1,0,5.881,0.0
1,normal,100,0,100,16,productcatalogservice,server,0,3,3,3,0,5.881,0.0
1,normal,100,0,100,16,recommendationservice,server,1,3,3,3,0,5.881,0.0
1,normal,100,0,100,16,redis-cart,-,,1,1,1,0,5.881,0.0
1,normal,100,0,100,16,shippingservice,server,0,1,1,1,0,5.881,0.0
1,normal,100,0,100,31,adservice,server,11,1,1,1,0,5.881,0.0
1,normal,100,0,100,31,cartservice,server,35,4,4,4,0,5.881,0.0
1,normal,100,0,100,31,checkoutservice,checkout,10,1,1,1,0,5.881,0.0
1,normal,100,0,100,31,currencyservice,server,32,1,1,1,0,5.881,0.0
1,normal,100,0,100,31,emailservice,email,10,1,1,1,0,5.881,0.0
1,normal,100,0,100,31,frontend,server,25,3,3,3,0,5.881,0.0
1,normal,100,0,100,31,paymentservice,payment,4,1,1,1,0,5.881,0.0
1,normal,100,0,100,31,productcatalogservice,server,3,3,3,3,0,5.881,0.0
1,normal,100,0,100,31,recommendationservice,server,24,3,3,3,0,5.881,0.0
1,normal,100,0,100,31,redis-cart,-,,1,1,1,0,5.881,0.0
1,normal,100,0,100,31,shippingservice,server,19,1,1,1,0,5.881,0.0
1,normal,100,0,100,46,adservice,server,21,1,1,1,0,5.881,0.0
1,normal,100,0,100,46,cartservice,server,95,4,4,4,0,5.881,0.0
1,normal,100,0,100,46,checkoutservice,checkout,30,1,1,1,0,5.881,0.0
1,normal,100,0,100,46,currencyservice,server,63,1,1,1,0,5.881,0.0
1,normal,100,0,100,46,emailservice,email,51,1,1,1,0,5.881,0.0
1,normal,100,0,100,46,frontend,server,94,3,3,3,0,5.881,0.0
1,normal,100,0,100,46,paymentservice,payment,33,1,1,1,0,5.881,0.0
1,normal,100,0,100,46,productcatalogservice,server,84,3,3,3,0,5.881,0.0
1,normal,100,0,100,46,recommendationservice,server,96,3,3,3,0,5.881,0.0
1,normal,100,0,100,46,redis-cart,-,,1,1,1,0,5.881,0.0
1,normal,100,0,100,46,shippingservice,server,19,1,1,1,0,5.881,0.0
1,normal,100,0,100,62,adservice,server,22,1,1,1,0,6.708,0.0
1,normal,100,0,100,62,cartservice,server,76,4,4,4,0,6.708,0.0
