cycle,arm,target_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,normal,200,319,cartservice,server,38,2,2,2,0
1,normal,200,319,checkoutservice,checkout,42,1,1,1,0
1,normal,200,319,currencyservice,server,30,2,2,2,0
1,normal,200,319,emailservice,email,38,2,2,2,0
1,normal,200,319,frontend,server,53,3,3,3,0
1,normal,200,319,paymentservice,payment,22,1,1,1,0
1,normal,200,319,productcatalogservice,server,63,2,2,2,0
1,normal,200,319,recommendationservice,server,46,2,2,2,0
1,normal,200,319,redis-cart,-,,1,1,1,0
1,normal,200,319,shippingservice,server,41,1,1,1,0
1,normal,200,335,adservice,server,16,2,2,2,0
1,normal,200,335,cartservice,server,31,2,2,2,0
1,normal,200,335,checkoutservice,checkout,42,1,1,1,0
1,normal,200,335,currencyservice,server,29,2,2,2,0
1,normal,200,335,emailservice,email,33,2,2,2,0
1,normal,200,335,frontend,server,52,3,3,3,0
1,normal,200,335,paymentservice,payment,26,1,1,1,0
1,normal,200,335,productcatalogservice,server,59,2,2,2,0
1,normal,200,335,recommendationservice,server,44,2,2,2,0
1,normal,200,335,redis-cart,-,,1,1,1,0
1,normal,200,335,shippingservice,server,41,1,1,1,0
1,normal,200,350,adservice,server,15,2,2,2,0
1,normal,200,350,cartservice,server,33,2,2,2,0
1,normal,200,350,checkoutservice,checkout,44,1,1,1,0
1,normal,200,350,currencyservice,server,30,2,2,2,0
1,normal,200,350,emailservice,email,40,2,2,2,0
1,normal,200,350,frontend,server,53,3,3,3,0
1,normal,200,350,paymentservice,payment,26,1,1,1,0
1,normal,200,350,productcatalogservice,server,61,2,2,2,0
1,normal,200,350,recommendationservice,server,47,2,2,2,0
1,normal,200,350,redis-cart,-,,1,1,1,0
1,normal,200,350,shippingservice,server,39,1,1,1,0
1,normal,200,365,adservice,server,16,2,1,1,0
1,normal,200,365,cartservice,server,33,2,2,2,0
1,normal,200,365,checkoutservice,checkout,45,1,1,1,0
1,normal,200,365,currencyservice,server,32,2,2,2,0
1,normal,200,365,emailservice,email,39,2,2,2,0
1,normal,200,365,frontend,server,53,3,3,3,0
1,normal,200,365,paymentservice,payment,29,1,1,1,0
1,normal,200,365,productcatalogservice,server,61,2,2,2,0
1,normal,200,365,recommendationservice,server,47,2,2,2,0
1,normal,200,365,redis-cart,-,,1,1,1,0
1,normal,200,365,shippingservice,server,39,1,1,1,0
1,normal,200,380,adservice,server,29,1,1,1,0
1,normal,200,380,cartservice,server,32,2,2,2,0
1,normal,200,380,checkoutservice,checkout,45,1,1,1,0
1,normal,200,380,currencyservice,server,31,2,2,2,0
1,normal,200,380,emailservice,email,39,2,2,2,0
1,normal,200,380,frontend,server,50,3,3,3,0
1,normal,200,380,paymentservice,payment,46,1,1,1,0
1,normal,200,380,productcatalogservice,server,62,2,2,2,0
1,normal,200,380,recommendationservice,server,45,2,2,2,0
1,normal,200,380,redis-cart,-,,1,1,1,0
1,normal,200,380,shippingservice,server,42,1,1,1,0
1,normal,200,395,adservice,server,29,1,1,1,0
1,normal,200,395,cartservice,server,27,2,2,2,0
1,normal,200,395,checkoutservice,checkout,45,1,1,1,0
1,normal,200,395,currencyservice,server,30,2,2,2,0
1,normal,200,395,emailservice,email,40,2,2,2,0
1,normal,200,395,frontend,server,50,3,3,3,0
1,normal,200,395,paymentservice,payment,42,1,1,1,0
1,normal,200,395,productcatalogservice,server,60,2,2,2,0
1,normal,200,395,recommendationservice,server,45,2,2,2,0
1,normal,200,395,redis-cart,-,,1,1,1,0
1,normal,200,395,shippingservice,server,40,1,1,1,0
1,normal,200,411,adservice,server,29,1,1,1,0
1,normal,200,411,cartservice,server,26,2,2,2,0
1,normal,200,411,checkoutservice,checkout,46,1,1,1,0
1,normal,200,411,currencyservice,server,30,2,2,2,0
1,normal,200,411,emailservice,email,43,2,2,2,0
1,normal,200,411,frontend,server,51,3,3,3,0
1,normal,200,411,paymentservice,payment,27,1,1,1,0
1,normal,200,411,productcatalogservice,server,59,2,2,2,0
1,normal,200,411,recommendationservice,server,44,2,2,2,0
1,normal,200,411,redis-cart,-,,1,1,1,0
1,normal,200,411,shippingservice,server,39,1,1,1,0
1,normal,200,426,adservice,server,30,1,1,1,0
1,normal,200,426,cartservice,server,31,2,2,2,0
1,normal,200,426,checkoutservice,checkout,46,1,1,1,0
1,normal,200,426,currencyservice,server,31,2,2,2,0
1,normal,200,426,emailservice,email,40,2,2,2,0
1,normal,200,426,frontend,server,53,3,3,3,0
1,normal,200,426,paymentservice,payment,27,1,1,1,0
1,normal,200,426,productcatalogservice,server,59,2,2,2,0
1,normal,200,426,recommendationservice,server,46,2,2,2,0
1,normal,200,426,redis-cart,-,,1,1,1,0
1,normal,200,426,shippingservice,server,39,1,1,1,0
1,normal,200,441,adservice,server,29,1,1,1,0
1,normal,200,441,cartservice,server,37,2,2,2,0
1,normal,200,441,checkoutservice,checkout,48,1,1,1,0
1,normal,200,441,currencyservice,server,32,2,2,2,0
1,normal,200,441,emailservice,email,40,2,2,2,0
1,normal,200,441,frontend,server,53,3,3,3,0
1,normal,200,441,paymentservice,payment,32,1,1,1,0
1,normal,200,441,productcatalogservice,server,61,2,2,2,0
1,normal,200,441,recommendationservice,server,47,2,2,2,0
1,normal,200,441,redis-cart,-,,1,1,1,0
1,normal,200,441,shippingservice,server,42,1,1,1,0
1,frontcatalog,200,0,adservice,-,,1,0,1,0
1,frontcatalog,200,0,cartservice,-,,1,0,1,0
1,frontcatalog,200,0,checkoutservice,checkout,0,1,1,1,0
1,frontcatalog,200,0,currencyservice,server,0,1,1,1,0
1,frontcatalog,200,0,emailservice,email,1,1,1,1,0
1,frontcatalog,200,0,frontend,-,,,0,1,0
1,frontcatalog,200,0,paymentservice,-,,,0,1,0
1,frontcatalog,200,0,recommendationservice,-,,,0,1,0
1,frontcatalog,200,0,redis-cart,-,,1,1,1,0
1,frontcatalog,200,0,shippingservice,-,,,0,1,0
1,frontcatalog,200,16,adservice,-,,1,0,1,0
1,frontcatalog,200,16,cartservice,server,1,1,1,1,0
1,frontcatalog,200,16,checkoutservice,checkout,0,1,1,1,0
1,frontcatalog,200,16,currencyservice,server,23,1,1,1,0
1,frontcatalog,200,16,emailservice,email,16,1,1,1,0
1,frontcatalog,200,16,frontend,productcatalog,0,1,1,1,0
1,frontcatalog,200,16,frontend,server,0,1,1,1,0
1,frontcatalog,200,16,paymentservice,payment,1,1,1,1,0
1,frontcatalog,200,16,recommendationservice,server,0,1,1,1,0
1,frontcatalog,200,16,redis-cart,-,,1,1,1,0
1,frontcatalog,200,16,shippingservice,server,0,1,1,1,0
1,frontcatalog,200,31,adservice,server,98,1,2,1,1
1,frontcatalog,200,31,cartservice,server,77,1,2,1,1
1,frontcatalog,200,31,checkoutservice,checkout,29,1,1,1,0
1,frontcatalog,200,31,currencyservice,server,76,1,1,1,0
1,frontcatalog,200,31,emailservice,email,16,1,1,1,0
1,frontcatalog,200,31,frontend,productcatalog,64,1,2,1,1
1,frontcatalog,200,31,frontend,server,105,1,2,1,1
1,frontcatalog,200,31,paymentservice,payment,13,1,1,1,0
1,frontcatalog,200,31,recommendationservice,server,25,1,1,1,0
1,frontcatalog,200,31,redis-cart,-,,1,1,1,0
1,frontcatalog,200,31,shippingservice,server,0,1,1,1,0
1,frontcatalog,200,46,adservice,server,108,2,2,1,0
1,frontcatalog,200,46,cartservice,server,88,2,2,1,0
1,frontcatalog,200,46,checkoutservice,checkout,61,1,1,1,0
1,frontcatalog,200,46,currencyservice,server,92,1,2,1,1
1,frontcatalog,200,46,emailservice,email,92,1,2,1,1
1,frontcatalog,200,46,frontend,productcatalog,131,2,2,2,0
1,frontcatalog,200,46,frontend,server,150,2,2,2,0
1,frontcatalog,200,46,paymentservice,payment,69,1,1,1,0
1,frontcatalog,200,46,recommendationservice,server,87,1,2,2,0
1,frontcatalog,200,46,redis-cart,-,,1,1,1,0
1,frontcatalog,200,46,shippingservice,server,20,1,1,1,0
1,frontcatalog,200,61,adservice,server,76,2,2,1,0
1,frontcatalog,200,61,cartservice,server,69,2,2,2,0
1,frontcatalog,200,61,checkoutservice,checkout,48,1,1,1,0
1,frontcatalog,200,61,currencyservice,server,68,2,2,2,0
1,frontcatalog,200,61,emailservice,email,100,2,2,2,0
1,frontcatalog,200,61,frontend,productcatalog,131,2,2,2,0
1,frontcatalog,200,61,frontend,server,148,2,2,2,0
1,frontcatalog,200,61,paymentservice,payment,67,1,1,1,0
1,frontcatalog,200,61,recommendationservice,server,86,2,2,2,0
1,frontcatalog,200,61,redis-cart,-,,1,1,1,0
1,frontcatalog,200,61,shippingservice,server,52,1,1,1,0
1,frontcatalog,200,76,adservice,server,45,2,2,2,0
1,frontcatalog,200,76,cartservice,server,61,2,2,2,0
1,frontcatalog,200,76,checkoutservice,checkout,48,1,1,1,0
1,frontcatalog,200,76,currencyservice,server,60,2,2,2,0
1,frontcatalog,200,76,emailservice,email,63,2,2,2,0
1,frontcatalog,200,76,frontend,productcatalog,122,2,3,2,1
1,frontcatalog,200,76,frontend,server,159,2,3,2,1
1,frontcatalog,200,76,paymentservice,payment,25,1,1,1,0
1,frontcatalog,200,76,recommendationservice,server,45,2,2,2,0
1,frontcatalog,200,76,redis-cart,-,,1,1,1,0
1,frontcatalog,200,76,shippingservice,server,39,1,1,1,0
1,frontcatalog,200,92,adservice,server,43,2,2,2,0
1,frontcatalog,200,92,cartservice,server,30,2,2,2,0
1,frontcatalog,200,92,checkoutservice,checkout,46,1,1,1,0
1,frontcatalog,200,92,currencyservice,server,32,2,2,2,0
1,frontcatalog,200,92,emailservice,email,76,2,2,2,0
1,frontcatalog,200,92,frontend,productcatalog,62,3,3,3,0
1,frontcatalog,200,92,frontend,server,79,3,3,3,0
1,frontcatalog,200,92,paymentservice,payment,32,1,1,1,0
1,frontcatalog,200,92,recommendationservice,server,44,2,2,2,0
1,frontcatalog,200,92,redis-cart,-,,1,1,1,0
1,frontcatalog,200,92,shippingservice,server,40,1,1,1,0
1,frontcatalog,200,107,adservice,server,16,2,2,2,0
1,frontcatalog,200,107,cartservice,server,25,2,2,2,0
1,frontcatalog,200,107,checkoutservice,checkout,42,1,1,1,0
1,frontcatalog,200,107,currencyservice,server,28,2,2,2,0
1,frontcatalog,200,107,emailservice,email,31,2,2,2,0
1,frontcatalog,200,107,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,200,107,frontend,server,79,3,3,3,0
1,frontcatalog,200,107,paymentservice,payment,22,1,1,1,0
1,frontcatalog,200,107,recommendationservice,server,44,2,2,2,0
1,frontcatalog,200,107,redis-cart,-,,1,1,1,0
1,frontcatalog,200,107,shippingservice,server,37,1,1,1,0
1,frontcatalog,200,122,adservice,server,18,2,2,2,0
1,frontcatalog,200,122,cartservice,server,40,2,2,2,0
1,frontcatalog,200,122,checkoutservice,checkout,48,1,1,1,0
1,frontcatalog,200,122,currencyservice,server,29,2,2,2,0
1,frontcatalog,200,122,emailservice,email,42,2,2,2,0
1,frontcatalog,200,122,frontend,productcatalog,44,3,3,3,0
1,frontcatalog,200,122,frontend,server,53,3,3,3,0
1,frontcatalog,200,122,paymentservice,payment,22,1,1,1,0
1,frontcatalog,200,122,recommendationservice,server,45,2,2,2,0
1,frontcatalog,200,122,redis-cart,-,,1,1,1,0
1,frontcatalog,200,122,shippingservice,server,48,1,1,1,0
1,frontcatalog,200,137,adservice,server,16,2,2,2,0
1,frontcatalog,200,137,cartservice,server,29,2,2,2,0
1,frontcatalog,200,137,checkoutservice,checkout,44,1,1,1,0
1,frontcatalog,200,137,currencyservice,server,37,2,2,2,0
1,frontcatalog,200,137,emailservice,email,35,2,2,2,0
1,frontcatalog,200,137,frontend,productcatalog,38,3,3,3,0
1,frontcatalog,200,137,frontend,server,49,3,3,3,0
1,frontcatalog,200,137,paymentservice,payment,46,1,1,1,0
1,frontcatalog,200,137,recommendationservice,server,43,2,2,2,0
1,frontcatalog,200,137,redis-cart,-,,1,1,1,0
1,frontcatalog,200,137,shippingservice,server,38,1,1,1,0
1,frontcatalog,200,152,adservice,server,18,2,2,2,0
1,frontcatalog,200,152,cartservice,server,22,2,2,2,0
1,frontcatalog,200,152,checkoutservice,checkout,41,1,1,1,0
1,frontcatalog,200,152,currencyservice,server,27,2,2,2,0
1,frontcatalog,200,152,emailservice,email,36,2,2,2,0
1,frontcatalog,200,152,frontend,productcatalog,38,3,3,3,0
1,frontcatalog,200,152,frontend,server,52,3,3,3,0
1,frontcatalog,200,152,paymentservice,payment,23,1,1,1,0
1,frontcatalog,200,152,recommendationservice,server,45,2,2,2,0
1,frontcatalog,200,152,redis-cart,-,,1,1,1,0
1,frontcatalog,200,152,shippingservice,server,39,1,1,1,0
1,frontcatalog,200,168,adservice,server,26,2,2,2,0
1,frontcatalog,200,168,cartservice,server,58,2,2,2,0
1,frontcatalog,200,168,checkoutservice,checkout,53,1,1,1,0
1,frontcatalog,200,168,currencyservice,server,37,2,2,2,0
1,frontcatalog,200,168,emailservice,email,46,2,2,2,0
1,frontcatalog,200,168,frontend,productcatalog,43,3,3,3,0
1,frontcatalog,200,168,frontend,server,53,3,3,3,0
1,frontcatalog,200,168,paymentservice,payment,46,1,1,1,0
1,frontcatalog,200,168,recommendationservice,server,45,2,2,2,0
1,frontcatalog,200,168,redis-cart,-,,1,1,1,0
1,frontcatalog,200,168,shippingservice,server,54,1,1,1,0
1,frontcatalog,200,183,adservice,server,20,2,2,2,0
1,frontcatalog,200,183,cartservice,server,52,2,2,2,0
1,frontcatalog,200,183,checkoutservice,checkout,53,1,1,1,0
1,frontcatalog,200,183,currencyservice,server,46,2,2,2,0
1,frontcatalog,200,183,emailservice,email,48,2,2,2,0
1,frontcatalog,200,183,frontend,productcatalog,46,3,3,3,0
1,frontcatalog,200,183,frontend,server,50,3,3,3,0
1,frontcatalog,200,183,paymentservice,payment,63,1,1,1,0
1,frontcatalog,200,183,recommendationservice,server,43,2,2,2,0
1,frontcatalog,200,183,redis-cart,-,,1,1,1,0
1,frontcatalog,200,183,shippingservice,server,58,1,1,1,0
1,frontcatalog,200,198,adservice,server,19,2,2,2,0
1,frontcatalog,200,198,cartservice,server,51,2,2,2,0
1,frontcatalog,200,198,checkoutservice,checkout,58,1,1,1,0
1,frontcatalog,200,198,currencyservice,server,46,2,2,2,0
1,frontcatalog,200,198,emailservice,email,50,2,2,2,0
1,frontcatalog,200,198,frontend,productcatalog,46,3,3,3,0
1,frontcatalog,200,198,frontend,server,49,3,3,3,0
1,frontcatalog,200,198,paymentservice,payment,68,1,1,1,0
1,frontcatalog,200,198,recommendationservice,server,43,2,2,2,0
1,frontcatalog,200,198,redis-cart,-,,1,1,1,0
1,frontcatalog,200,198,shippingservice,server,61,1,1,1,0
1,frontcatalog,200,213,adservice,server,22,2,2,2,0
1,frontcatalog,200,213,cartservice,server,44,2,2,2,0
1,frontcatalog,200,213,checkoutservice,checkout,58,1,1,1,0
1,frontcatalog,200,213,currencyservice,server,45,2,2,2,0
1,frontcatalog,200,213,emailservice,email,49,2,2,2,0
1,frontcatalog,200,213,frontend,productcatalog,45,3,3,3,0
1,frontcatalog,200,213,frontend,server,49,3,3,3,0
1,frontcatalog,200,213,paymentservice,payment,68,1,1,1,0
