cycle,arm,target_rate,limit_x,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,frontcatalog,300,0,77,paymentservice,payment,67,3,3,3,0
1,frontcatalog,300,0,77,recommendationservice,server,0,1,1,1,0
1,frontcatalog,300,0,77,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,77,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,0,92,adservice,server,80,8,8,8,0
1,frontcatalog,300,0,92,cartservice,server,61,3,3,3,0
1,frontcatalog,300,0,92,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,300,0,92,currencyservice,server,72,3,3,3,0
1,frontcatalog,300,0,92,emailservice,email,79,3,3,3,0
1,frontcatalog,300,0,92,frontend,productcatalog,57,3,3,3,0
1,frontcatalog,300,0,92,frontend,server,61,3,3,3,0
1,frontcatalog,300,0,92,paymentservice,payment,67,3,3,3,0
1,frontcatalog,300,0,92,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,0,92,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,92,shippingservice,server,54,3,3,3,0
1,frontcatalog,300,0,107,adservice,server,37,8,8,8,0
1,frontcatalog,300,0,107,cartservice,server,62,3,3,3,0
1,frontcatalog,300,0,107,checkoutservice,checkout,60,3,3,3,0
1,frontcatalog,300,0,107,currencyservice,server,71,3,3,3,0
1,frontcatalog,300,0,107,emailservice,email,63,3,3,3,0
1,frontcatalog,300,0,107,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,0,107,frontend,server,60,3,3,3,0
1,frontcatalog,300,0,107,paymentservice,payment,68,3,3,3,0
1,frontcatalog,300,0,107,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,0,107,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,107,shippingservice,server,53,3,3,3,0
1,frontcatalog,300,0,123,adservice,server,29,8,8,8,0
1,frontcatalog,300,0,123,cartservice,server,63,3,3,3,0
1,frontcatalog,300,0,123,checkoutservice,checkout,60,3,3,3,0
1,frontcatalog,300,0,123,currencyservice,server,67,3,3,3,0
1,frontcatalog,300,0,123,emailservice,email,67,3,3,3,0
1,frontcatalog,300,0,123,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,300,0,123,frontend,server,61,3,3,3,0
1,frontcatalog,300,0,123,paymentservice,payment,64,3,3,3,0
1,frontcatalog,300,0,123,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,0,123,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,123,shippingservice,server,55,3,3,3,0
1,frontcatalog,300,0,138,adservice,server,23,8,8,8,0
1,frontcatalog,300,0,138,cartservice,server,67,3,3,3,0
1,frontcatalog,300,0,138,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,300,0,138,currencyservice,server,69,3,3,3,0
1,frontcatalog,300,0,138,emailservice,email,68,3,3,3,0
1,frontcatalog,300,0,138,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,0,138,frontend,server,58,3,3,3,0
1,frontcatalog,300,0,138,paymentservice,payment,63,3,3,3,0
1,frontcatalog,300,0,138,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,0,138,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,138,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,0,153,adservice,server,22,8,4,4,0
1,frontcatalog,300,0,153,cartservice,server,55,3,3,3,0
1,frontcatalog,300,0,153,checkoutservice,checkout,55,3,3,3,0
1,frontcatalog,300,0,153,currencyservice,server,66,3,3,3,0
1,frontcatalog,300,0,153,emailservice,email,60,3,3,3,0
1,frontcatalog,300,0,153,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,0,153,frontend,server,57,3,3,3,0
1,frontcatalog,300,0,153,paymentservice,payment,59,3,3,3,0
1,frontcatalog,300,0,153,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,0,153,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,153,shippingservice,server,60,3,3,3,0
1,frontcatalog,300,0,169,adservice,server,44,4,4,4,0
1,frontcatalog,300,0,169,cartservice,server,55,3,3,3,0
1,frontcatalog,300,0,169,checkoutservice,checkout,55,3,3,3,0
1,frontcatalog,300,0,169,currencyservice,server,66,3,3,3,0
1,frontcatalog,300,0,169,emailservice,email,62,3,3,3,0
1,frontcatalog,300,0,169,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,0,169,frontend,server,59,3,3,3,0
1,frontcatalog,300,0,169,paymentservice,payment,58,3,3,3,0
1,frontcatalog,300,0,169,recommendationservice,-,,1,1,1,0
1,frontcatalog,300,0,169,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,169,shippingservice,server,52,3,3,3,0
1,frontcatalog,300,0,184,adservice,server,44,4,3,3,0
1,frontcatalog,300,0,184,cartservice,server,68,3,3,3,0
1,frontcatalog,300,0,184,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,300,0,184,currencyservice,server,69,3,3,3,0
1,frontcatalog,300,0,184,emailservice,email,81,3,3,3,0
1,frontcatalog,300,0,184,frontend,productcatalog,52,3,3,3,0
1,frontcatalog,300,0,184,frontend,server,59,3,3,3,0
1,frontcatalog,300,0,184,paymentservice,payment,69,3,3,3,0
1,frontcatalog,300,0,184,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,0,184,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,184,shippingservice,server,55,3,3,3,0
1,frontcatalog,300,0,199,adservice,server,59,3,3,3,0
1,frontcatalog,300,0,199,cartservice,server,72,3,3,3,0
1,frontcatalog,300,0,199,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,300,0,199,currencyservice,server,74,3,3,3,0
1,frontcatalog,300,0,199,emailservice,email,72,3,3,3,0
1,frontcatalog,300,0,199,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,300,0,199,frontend,server,63,3,3,3,0
1,frontcatalog,300,0,199,paymentservice,payment,68,3,3,3,0
1,frontcatalog,300,0,199,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,0,199,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,199,shippingservice,server,62,3,3,3,0
1,frontcatalog,300,0,214,adservice,server,57,3,3,3,0
1,frontcatalog,300,0,214,cartservice,server,69,3,3,3,0
1,frontcatalog,300,0,214,checkoutservice,checkout,56,3,3,3,0
1,frontcatalog,300,0,214,currencyservice,server,72,3,3,3,0
1,frontcatalog,300,0,214,emailservice,email,61,3,3,3,0
1,frontcatalog,300,0,214,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,0,214,frontend,server,61,3,3,3,0
1,frontcatalog,300,0,214,paymentservice,payment,70,3,3,3,0
1,frontcatalog,300,0,214,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,0,214,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,214,shippingservice,server,51,3,3,3,0
1,frontcatalog,300,0,230,adservice,server,52,3,3,3,0
1,frontcatalog,300,0,230,cartservice,server,71,3,3,3,0
1,frontcatalog,300,0,230,checkoutservice,checkout,62,3,3,3,0
1,frontcatalog,300,0,230,currencyservice,server,68,3,3,3,0
1,frontcatalog,300,0,230,emailservice,email,69,3,3,3,0
1,frontcatalog,300,0,230,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,0,230,frontend,server,60,3,3,3,0
1,frontcatalog,300,0,230,paymentservice,payment,69,3,3,3,0
1,frontcatalog,300,0,230,recommendationservice,server,173,1,3,2,0
1,frontcatalog,300,0,230,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,230,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,0,245,adservice,server,54,3,3,3,0
1,frontcatalog,300,0,245,cartservice,server,76,3,3,3,0
1,frontcatalog,300,0,245,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,300,0,245,currencyservice,server,64,3,3,3,0
1,frontcatalog,300,0,245,emailservice,email,63,3,3,3,0
1,frontcatalog,300,0,245,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,0,245,frontend,server,59,3,3,3,0
1,frontcatalog,300,0,245,paymentservice,payment,79,3,3,3,0
1,frontcatalog,300,0,245,recommendationservice,server,173,3,3,2,0
1,frontcatalog,300,0,245,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,245,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,0,261,adservice,server,37,3,3,3,0
1,frontcatalog,300,0,261,cartservice,server,72,3,3,3,0
1,frontcatalog,300,0,261,checkoutservice,checkout,52,3,3,3,0
1,frontcatalog,300,0,261,currencyservice,server,68,3,3,3,0
1,frontcatalog,300,0,261,emailservice,email,73,3,3,3,0
1,frontcatalog,300,0,261,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,0,261,frontend,server,57,3,3,3,0
1,frontcatalog,300,0,261,paymentservice,payment,80,3,4,4,0
1,frontcatalog,300,0,261,recommendationservice,server,57,3,3,3,0
1,frontcatalog,300,0,261,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,261,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,0,276,adservice,server,63,3,3,3,0
1,frontcatalog,300,0,276,cartservice,server,72,3,3,3,0
1,frontcatalog,300,0,276,checkoutservice,checkout,60,3,3,3,0
1,frontcatalog,300,0,276,currencyservice,server,76,3,3,3,0
1,frontcatalog,300,0,276,emailservice,email,71,3,3,3,0
1,frontcatalog,300,0,276,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,300,0,276,frontend,server,62,3,3,3,0
1,frontcatalog,300,0,276,paymentservice,payment,76,4,4,4,0
1,frontcatalog,300,0,276,recommendationservice,server,32,3,3,2,0
1,frontcatalog,300,0,276,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,276,shippingservice,server,62,3,3,3,0
1,frontcatalog,300,0,291,adservice,server,78,3,3,3,0
1,frontcatalog,300,0,291,cartservice,server,95,3,3,3,0
1,frontcatalog,300,0,291,checkoutservice,checkout,77,3,3,3,0
1,frontcatalog,300,0,291,currencyservice,server,98,3,3,3,0
1,frontcatalog,300,0,291,emailservice,email,114,3,3,3,0
1,frontcatalog,300,0,291,frontend,productcatalog,74,3,3,3,0
1,frontcatalog,300,0,291,frontend,server,81,3,3,3,0
1,frontcatalog,300,0,291,paymentservice,payment,77,4,4,4,0
1,frontcatalog,300,0,291,recommendationservice,server,78,3,3,2,0
1,frontcatalog,300,0,291,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,291,shippingservice,server,85,3,3,3,0
1,frontcatalog,300,0,307,adservice,server,75,3,3,3,0
1,frontcatalog,300,0,307,cartservice,server,86,3,4,3,0
1,frontcatalog,300,0,307,checkoutservice,checkout,87,3,4,4,0
1,frontcatalog,300,0,307,currencyservice,server,104,3,5,5,0
1,frontcatalog,300,0,307,emailservice,email,110,3,5,3,2
1,frontcatalog,300,0,307,frontend,productcatalog,73,3,4,3,1
1,frontcatalog,300,0,307,frontend,server,83,3,4,3,1
1,frontcatalog,300,0,307,paymentservice,payment,82,4,5,4,1
1,frontcatalog,300,0,307,recommendationservice,server,73,3,3,2,0
1,frontcatalog,300,0,307,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,307,shippingservice,server,85,3,4,3,1
1,frontcatalog,300,0,322,adservice,server,78,3,3,3,0
1,frontcatalog,300,0,322,cartservice,server,94,4,4,4,0
1,frontcatalog,300,0,322,checkoutservice,checkout,81,4,4,4,0
1,frontcatalog,300,0,322,currencyservice,server,101,5,5,5,0
1,frontcatalog,300,0,322,emailservice,email,109,5,5,3,2
1,frontcatalog,300,0,322,frontend,productcatalog,71,4,4,3,1
1,frontcatalog,300,0,322,frontend,server,79,4,4,3,1
1,frontcatalog,300,0,322,paymentservice,payment,75,5,5,4,1
1,frontcatalog,300,0,322,recommendationservice,server,63,3,3,2,0
1,frontcatalog,300,0,322,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,322,shippingservice,server,83,4,4,3,1
1,frontcatalog,300,0,337,adservice,server,78,3,4,3,1
1,frontcatalog,300,0,337,cartservice,server,82,4,4,4,0
1,frontcatalog,300,0,337,checkoutservice,checkout,62,4,4,4,0
1,frontcatalog,300,0,337,currencyservice,server,59,5,5,5,0
1,frontcatalog,300,0,337,emailservice,email,106,5,5,3,2
1,frontcatalog,300,0,337,frontend,productcatalog,69,4,4,3,1
1,frontcatalog,300,0,337,frontend,server,78,4,4,3,1
1,frontcatalog,300,0,337,paymentservice,payment,71,5,5,4,1
1,frontcatalog,300,0,337,recommendationservice,server,65,3,3,3,0
1,frontcatalog,300,0,337,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,337,shippingservice,server,81,4,4,3,1
1,frontcatalog,300,0,353,adservice,server,78,4,4,3,1
1,frontcatalog,300,0,353,cartservice,server,83,4,4,4,0
1,frontcatalog,300,0,353,checkoutservice,checkout,60,4,4,4,0
1,frontcatalog,300,0,353,currencyservice,server,58,5,5,5,0
1,frontcatalog,300,0,353,emailservice,email,105,5,5,3,2
1,frontcatalog,300,0,353,frontend,productcatalog,71,4,4,3,1
1,frontcatalog,300,0,353,frontend,server,79,4,4,3,1
1,frontcatalog,300,0,353,paymentservice,payment,71,5,5,4,1
1,frontcatalog,300,0,353,recommendationservice,server,73,3,3,2,0
1,frontcatalog,300,0,353,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,353,shippingservice,server,81,4,4,3,1
1,frontcatalog,300,0,368,adservice,server,71,4,4,3,1
1,frontcatalog,300,0,368,cartservice,server,70,4,4,4,0
1,frontcatalog,300,0,368,checkoutservice,checkout,62,4,4,4,0
1,frontcatalog,300,0,368,currencyservice,server,59,5,5,5,0
1,frontcatalog,300,0,368,emailservice,email,103,5,5,3,2
1,frontcatalog,300,0,368,frontend,productcatalog,69,4,4,3,1
1,frontcatalog,300,0,368,frontend,server,79,4,4,3,1
1,frontcatalog,300,0,368,paymentservice,payment,72,5,5,4,1
1,frontcatalog,300,0,368,recommendationservice,server,92,3,3,2,0
1,frontcatalog,300,0,368,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,368,shippingservice,server,83,4,4,3,1
1,frontcatalog,300,0,384,adservice,server,66,4,4,3,1
1,frontcatalog,300,0,384,cartservice,server,71,4,4,4,0
1,frontcatalog,300,0,384,checkoutservice,checkout,66,4,4,4,0
1,frontcatalog,300,0,384,currencyservice,server,60,5,5,5,0
1,frontcatalog,300,0,384,emailservice,email,105,5,5,3,2
1,frontcatalog,300,0,384,frontend,productcatalog,67,4,4,3,1
1,frontcatalog,300,0,384,frontend,server,79,4,4,3,1
1,frontcatalog,300,0,384,paymentservice,payment,79,5,5,4,1
1,frontcatalog,300,0,384,recommendationservice,server,93,3,4,2,1
1,frontcatalog,300,0,384,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,384,shippingservice,server,85,4,4,3,1
1,frontcatalog,300,0,399,adservice,server,78,4,4,3,1
1,frontcatalog,300,0,399,cartservice,server,68,4,4,4,0
1,frontcatalog,300,0,399,checkoutservice,checkout,59,4,4,4,0
1,frontcatalog,300,0,399,currencyservice,server,59,5,5,5,0
1,frontcatalog,300,0,399,emailservice,email,104,5,5,3,2
1,frontcatalog,300,0,399,frontend,productcatalog,70,4,4,3,1
1,frontcatalog,300,0,399,frontend,server,79,4,4,3,1
1,frontcatalog,300,0,399,paymentservice,payment,68,5,5,4,1
1,frontcatalog,300,0,399,recommendationservice,server,93,4,4,2,1
1,frontcatalog,300,0,399,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,399,shippingservice,server,82,4,4,3,1
1,frontcatalog,300,0,414,adservice,server,70,4,4,3,1
1,frontcatalog,300,0,414,cartservice,server,61,4,4,4,0
1,frontcatalog,300,0,414,checkoutservice,checkout,57,4,4,4,0
1,frontcatalog,300,0,414,currencyservice,server,58,5,5,5,0
1,frontcatalog,300,0,414,emailservice,email,103,5,5,3,2
1,frontcatalog,300,0,414,frontend,productcatalog,71,4,4,3,1
1,frontcatalog,300,0,414,frontend,server,79,4,4,3,1
1,frontcatalog,300,0,414,paymentservice,payment,68,5,5,4,1
1,frontcatalog,300,0,414,recommendationservice,server,93,4,4,3,1
1,frontcatalog,300,0,414,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,414,shippingservice,server,85,4,4,3,1
1,frontcatalog,300,0,430,adservice,server,69,4,4,3,1
1,frontcatalog,300,0,430,cartservice,server,67,4,4,4,0
1,frontcatalog,300,0,430,checkoutservice,checkout,60,4,4,4,0
1,frontcatalog,300,0,430,currencyservice,server,58,5,5,5,0
1,frontcatalog,300,0,430,emailservice,email,107,5,5,3,2
1,frontcatalog,300,0,430,frontend,productcatalog,69,4,4,3,1
1,frontcatalog,300,0,430,frontend,server,72,4,4,3,1
1,frontcatalog,300,0,430,paymentservice,payment,70,5,5,4,1
1,frontcatalog,300,0,430,recommendationservice,server,29,4,4,3,1
1,frontcatalog,300,0,430,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,430,shippingservice,server,80,4,4,3,1
1,frontcatalog,300,0,445,adservice,server,55,4,4,3,1
1,frontcatalog,300,0,445,cartservice,server,52,4,4,4,0
1,frontcatalog,300,0,445,checkoutservice,checkout,49,4,4,4,0
1,frontcatalog,300,0,445,currencyservice,server,42,5,5,5,0
1,frontcatalog,300,0,445,emailservice,email,77,5,5,3,2
1,frontcatalog,300,0,445,frontend,productcatalog,54,4,4,3,1
1,frontcatalog,300,0,445,frontend,server,49,4,4,3,1
1,frontcatalog,300,0,445,paymentservice,payment,69,5,5,4,1
1,frontcatalog,300,0,445,recommendationservice,server,54,4,4,3,1
1,frontcatalog,300,0,445,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,445,shippingservice,server,69,4,4,3,1
2,frontcatalog,300,0,1,adservice,server,5,3,3,3,0
2,frontcatalog,300,0,1,cartservice,server,1,3,3,3,0
2,frontcatalog,300,0,1,checkoutservice,checkout,0,3,3,3,0
2,frontcatalog,300,0,1,currencyservice,server,0,3,3,3,0
2,frontcatalog,300,0,1,emailservice,email,2,3,3,3,0
2,frontcatalog,300,0,1,frontend,productcatalog,0,3,3,3,0
2,frontcatalog,300,0,1,frontend,server,0,3,3,3,0
2,frontcatalog,300,0,1,paymentservice,payment,1,3,3,3,0
2,frontcatalog,300,0,1,recommendationservice,-,,,0,3,0
2,frontcatalog,300,0,1,redis-cart,-,,1,1,1,0
2,frontcatalog,300,0,1,shippingservice,-,,,0,3,0
2,frontcatalog,300,0,16,adservice,server,4,3,3,3,0
2,frontcatalog,300,0,16,cartservice,server,5,3,3,3,0
2,frontcatalog,300,0,16,checkoutservice,checkout,0,3,3,3,0
2,frontcatalog,300,0,16,currencyservice,server,0,3,3,3,0
2,frontcatalog,300,0,16,emailservice,email,1,3,3,3,0
2,frontcatalog,300,0,16,frontend,productcatalog,0,3,3,3,0
2,frontcatalog,300,0,16,frontend,server,0,3,3,3,0
2,frontcatalog,300,0,16,paymentservice,payment,1,3,3,3,0
2,frontcatalog,300,0,16,recommendationservice,server,0,3,3,3,0
2,frontcatalog,300,0,16,redis-cart,-,,1,1,1,0
2,frontcatalog,300,0,16,shippingservice,server,4,3,3,3,0
2,frontcatalog,300,0,31,adservice,server,308,3,3,3,0
2,frontcatalog,300,0,31,cartservice,server,85,3,3,3,0
2,frontcatalog,300,0,31,checkoutservice,checkout,28,3,3,3,0
2,frontcatalog,300,0,31,currencyservice,server,62,3,3,3,0
2,frontcatalog,300,0,31,emailservice,email,70,3,3,3,0
2,frontcatalog,300,0,31,frontend,productcatalog,50,3,3,3,0
2,frontcatalog,300,0,31,frontend,server,41,3,3,3,0
2,frontcatalog,300,0,31,paymentservice,payment,95,3,3,3,0
2,frontcatalog,300,0,31,recommendationservice,server,45,3,3,3,0
2,frontcatalog,300,0,31,redis-cart,-,,1,1,1,0
2,frontcatalog,300,0,31,shippingservice,server,14,3,3,3,0
2,frontcatalog,300,0,47,adservice,server,371,3,7,3,0
2,frontcatalog,300,0,47,cartservice,server,90,3,4,3,0
2,frontcatalog,300,0,47,checkoutservice,checkout,73,3,3,3,0
2,frontcatalog,300,0,47,currencyservice,server,87,3,3,3,0
2,frontcatalog,300,0,47,emailservice,email,84,3,3,3,0
2,frontcatalog,300,0,47,frontend,productcatalog,62,3,3,3,0
2,frontcatalog,300,0,47,frontend,server,70,3,3,3,0
2,frontcatalog,300,0,47,paymentservice,payment,106,3,5,3,0
2,frontcatalog,300,0,47,recommendationservice,server,80,3,3,3,0
2,frontcatalog,300,0,47,redis-cart,-,,1,1,1,0
2,frontcatalog,300,0,47,shippingservice,server,71,3,3,3,0
2,frontcatalog,300,0,63,adservice,server,270,7,8,3,0
2,frontcatalog,300,0,63,cartservice,server,86,4,4,3,0
2,frontcatalog,300,0,63,checkoutservice,checkout,79,3,3,3,0
2,frontcatalog,300,0,63,currencyservice,server,93,3,4,4,0
2,frontcatalog,300,0,63,emailservice,email,79,3,4,3,0
2,frontcatalog,300,0,63,frontend,productcatalog,68,3,3,3,0
2,frontcatalog,300,0,63,frontend,server,76,3,3,3,0
2,frontcatalog,300,0,63,paymentservice,payment,99,5,5,5,0
2,frontcatalog,300,0,63,recommendationservice,server,88,3,4,3,1
2,frontcatalog,300,0,63,redis-cart,-,,1,1,1,0
2,frontcatalog,300,0,63,shippingservice,server,80,3,3,3,0
2,frontcatalog,300,0,78,adservice,server,202,8,8,6,0
2,frontcatalog,300,0,78,cartservice,server,77,4,4,4,0
2,frontcatalog,300,0,78,checkoutservice,checkout,79,3,4,3,1
2,frontcatalog,300,0,78,currencyservice,server,92,4,4,4,0
2,frontcatalog,300,0,78,emailservice,email,82,4,4,4,0
2,frontcatalog,300,0,78,frontend,productcatalog,66,3,3,3,0
2,frontcatalog,300,0,78,frontend,server,73,3,3,3,0
2,frontcatalog,300,0,78,paymentservice,payment,92,5,5,5,0
2,frontcatalog,300,0,78,recommendationservice,server,88,4,4,3,1
2,frontcatalog,300,0,78,redis-cart,-,,1,1,1,0
2,frontcatalog,300,0,78,shippingservice,server,73,3,3,3,0
2,frontcatalog,300,0,93,adservice,server,229,8,8,8,0
2,frontcatalog,300,0,93,cartservice,server,75,4,4,4,0
2,frontcatalog,300,0,93,checkoutservice,checkout,73,4,4,3,1
2,frontcatalog,300,0,93,currencyservice,server,92,4,4,4,0
2,frontcatalog,300,0,93,emailservice,email,0,4,4,4,0
2,frontcatalog,300,0,93,frontend,productcatalog,67,3,3,3,0
2,frontcatalog,300,0,93,frontend,server,77,3,3,3,0
2,frontcatalog,300,0,93,paymentservice,payment,70,5,5,5,0
2,frontcatalog,300,0,93,recommendationservice,server,94,4,4,3,1
2,frontcatalog,300,0,93,redis-cart,-,,1,1,1,0
2,frontcatalog,300,0,93,shippingservice,server,78,3,3,3,0
2,frontcatalog,300,0,109,adservice,server,198,8,8,8,0
2,frontcatalog,300,0,109,cartservice,server,55,4,4,4,0
2,frontcatalog,300,0,109,checkoutservice,checkout,70,4,4,3,1
2,frontcatalog,300,0,109,currencyservice,server,67,4,4,4,0
2,frontcatalog,300,0,109,emailservice,email,0,4,4,4,0
2,frontcatalog,300,0,109,frontend,productcatalog,69,3,4,3,1
2,frontcatalog,300,0,109,frontend,server,78,3,4,3,1
2,frontcatalog,300,0,109,paymentservice,payment,55,5,5,5,0
2,frontcatalog,300,0,109,recommendationservice,server,89,4,4,3,1
2,frontcatalog,300,0,109,redis-cart,-,,1,1,1,0
2,frontcatalog,300,0,109,shippingservice,server,71,3,3,3,0
2,frontcatalog,300,0,124,adservice,server,64,8,8,8,0
2,frontcatalog,300,0,124,cartservice,server,61,4,4,4,0
