cycle,arm,target_rate,limit_x,browse_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods,ns_running_cores,ns_pending_cores
1,normal,100,0,200,92,recommendationservice,server,57,2,2,2,0,8.904,0.0
1,normal,100,0,200,92,redis-cart,-,,1,1,1,0,8.904,0.0
1,normal,100,0,200,92,shippingservice,server,34,1,1,1,0,8.904,0.0
1,normal,100,0,200,107,adservice,server,43,2,2,2,0,8.904,0.0
1,normal,100,0,200,107,cartservice,server,47,2,2,2,0,8.904,0.0
1,normal,100,0,200,107,checkoutservice,checkout,34,1,1,1,0,8.904,0.0
1,normal,100,0,200,107,currencyservice,server,68,1,1,1,0,8.904,0.0
1,normal,100,0,200,107,emailservice,email,53,1,1,1,0,8.904,0.0
1,normal,100,0,200,107,frontend,server,58,2,2,2,0,8.904,0.0
1,normal,100,0,200,107,paymentservice,payment,36,1,1,1,0,8.904,0.0
1,normal,100,0,200,107,productcatalogservice,server,55,2,2,2,0,8.904,0.0
1,normal,100,0,200,107,recommendationservice,server,60,2,2,2,0,8.904,0.0
1,normal,100,0,200,107,redis-cart,-,,1,1,1,0,8.904,0.0
1,normal,100,0,200,107,shippingservice,server,32,1,1,1,0,8.904,0.0
1,normal,100,0,200,122,adservice,server,39,2,2,2,0,8.904,0.0
1,normal,100,0,200,122,cartservice,server,55,2,2,2,0,8.904,0.0
1,normal,100,0,200,122,checkoutservice,checkout,31,1,1,1,0,8.904,0.0
1,normal,100,0,200,122,currencyservice,server,67,1,1,1,0,8.904,0.0
1,normal,100,0,200,122,emailservice,email,46,1,1,1,0,8.904,0.0
1,normal,100,0,200,122,frontend,server,60,2,2,2,0,8.904,0.0
1,normal,100,0,200,122,paymentservice,payment,28,1,1,1,0,8.904,0.0
1,normal,100,0,200,122,productcatalogservice,server,53,2,2,2,0,8.904,0.0
1,normal,100,0,200,122,recommendationservice,server,58,2,2,2,0,8.904,0.0
1,normal,100,0,200,122,redis-cart,-,,1,1,1,0,8.904,0.0
1,normal,100,0,200,122,shippingservice,server,30,1,1,1,0,8.904,0.0
1,normal,100,0,200,137,adservice,server,19,2,1,1,0,8.604,0.0
1,normal,100,0,200,137,cartservice,server,53,2,2,2,0,8.604,0.0
1,normal,100,0,200,137,checkoutservice,checkout,33,1,1,1,0,8.604,0.0
1,normal,100,0,200,137,currencyservice,server,70,1,1,1,0,8.604,0.0
1,normal,100,0,200,137,emailservice,email,55,1,1,1,0,8.604,0.0
1,normal,100,0,200,137,frontend,server,61,2,2,2,0,8.604,0.0
1,normal,100,0,200,137,paymentservice,payment,39,1,1,1,0,8.604,0.0
1,normal,100,0,200,137,productcatalogservice,server,54,2,2,2,0,8.604,0.0
1,normal,100,0,200,137,recommendationservice,server,62,2,2,2,0,8.604,0.0
1,normal,100,0,200,137,redis-cart,-,,1,1,1,0,8.604,0.0
1,normal,100,0,200,137,shippingservice,server,34,1,1,1,0,8.604,0.0
1,normal,100,0,200,152,adservice,server,38,1,1,1,0,8.604,0.0
1,normal,100,0,200,152,cartservice,server,46,2,2,2,0,8.604,0.0
1,normal,100,0,200,152,checkoutservice,checkout,33,1,1,1,0,8.604,0.0
1,normal,100,0,200,152,currencyservice,server,70,1,1,1,0,8.604,0.0
1,normal,100,0,200,152,emailservice,email,50,1,1,1,0,8.604,0.0
1,normal,100,0,200,152,frontend,server,56,2,2,2,0,8.604,0.0
1,normal,100,0,200,152,paymentservice,payment,33,1,1,1,0,8.604,0.0
1,normal,100,0,200,152,productcatalogservice,server,52,2,2,2,0,8.604,0.0
1,normal,100,0,200,152,recommendationservice,server,56,2,2,2,0,8.604,0.0
1,normal,100,0,200,152,redis-cart,-,,1,1,1,0,8.604,0.0
1,normal,100,0,200,152,shippingservice,server,32,1,1,1,0,8.604,0.0
1,normal,100,0,200,168,adservice,server,36,1,1,1,0,8.604,0.0
1,normal,100,0,200,168,cartservice,server,45,2,2,2,0,8.604,0.0
1,normal,100,0,200,168,checkoutservice,checkout,29,1,1,1,0,8.604,0.0
1,normal,100,0,200,168,currencyservice,server,66,1,1,1,0,8.604,0.0
1,normal,100,0,200,168,emailservice,email,48,1,1,1,0,8.604,0.0
1,normal,100,0,200,168,frontend,server,57,2,2,2,0,8.604,0.0
1,normal,100,0,200,168,paymentservice,payment,32,1,1,1,0,8.604,0.0
1,normal,100,0,200,168,productcatalogservice,server,51,2,2,2,0,8.604,0.0
1,normal,100,0,200,168,recommendationservice,server,57,2,2,2,0,8.604,0.0
1,normal,100,0,200,168,redis-cart,-,,1,1,1,0,8.604,0.0
1,normal,100,0,200,168,shippingservice,server,32,1,1,1,0,8.604,0.0
1,normal,100,0,200,183,adservice,server,29,1,1,1,0,8.604,0.0
1,normal,100,0,200,183,cartservice,server,39,2,2,2,0,8.604,0.0
1,normal,100,0,200,183,checkoutservice,checkout,32,1,1,1,0,8.604,0.0
1,normal,100,0,200,183,currencyservice,server,67,1,1,1,0,8.604,0.0
1,normal,100,0,200,183,emailservice,email,51,1,1,1,0,8.604,0.0
1,normal,100,0,200,183,frontend,server,57,2,2,2,0,8.604,0.0
1,normal,100,0,200,183,paymentservice,payment,35,1,1,1,0,8.604,0.0
1,normal,100,0,200,183,productcatalogservice,server,33,2,2,2,0,8.604,0.0
1,normal,100,0,200,183,recommendationservice,server,56,2,2,2,0,8.604,0.0
1,normal,100,0,200,183,redis-cart,-,,1,1,1,0,8.604,0.0
1,normal,100,0,200,183,shippingservice,server,33,1,1,1,0,8.604,0.0
